Flags,Block,Column,Row,Name,ID,RefNumber,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,1_3,1_4,1_5,1_6,1_7,1_8
0,1,78,124,NegativeControl,(-)3xSLv1,2973,-1,-1,0,-1,0,-2,0,0,1,-4,0,-1,0,0,0,0,-5,2,3,-1,-1,0
0,1,79,124,NA,NA,2809,-1,-2,-1,-1,1,-3,0,-6,1,-5,-1,-1,0,-6,-2,-1,0,-2,4,0,0,0
0,1,80,124,31505748_AY289710.1_88-717,CUST_72_PI426232940,2645,76,673,878,1414,736,339,1056,791,487,880,204,135,242,285,514,723,1011,279,401,118,3,699
0,1,81,124,222782207_EZ010878.1_14-313,CUST_60_PI426226868,2481,-1,1,-1,-1,1,-3,2,0,-2,1,1,1,1,-1,-1,-2,0,0,-8,0,0,1
0,1,82,124,222548115_EZ004028.1_102-257,CUST_36_PI426227486,2317,5,3,5,9,13,19,3,3,8,10,1,4,2,3,6,3,5,9,5,-3,1,4
0,1,83,124,NA,NA,2153,-1,1,0,0,0,-3,-1,4,-1,4,0,-2,-1,-2,1,-1,-1,1,-2,-2,0,-8
0,1,84,124,222795283_EZ023671.1_57-1194,CUST_434_PI426227486,1989,0,1,0,-4,-7,-10,-17,0,1,5,0,-1,0,0,0,-3,-2,1,0,0,0,-8
0,1,85,124,222782876_EZ011547.1_76-632,CUST_597_PI426227498,1825,2,1,-1,0,0,2,-2,0,1,-1,2,-3,3,0,2,-3,-1,0,-1,1,1,-3
0,1,86,124,222785320_EZ013954.1_416-646,CUST_90_PI426266317,1661,75,28,103,98,68,158,103,166,108,66,36,126,65,97,111,118,30,32,28,16,1,11
0,1,87,124,222795540_EZ023928.1_94-570,CUST_163_PI426265159,1497,0,-1,0,-1,1,1,1,-2,0,0,2,0,0,1,0,0,1,-3,1,1,-1,1
0,1,88,124,NA,NA,1333,0,1,0,-1,-2,-2,0,-16,0,-1,-1,-1,0,1,0,1,1,-5,2,-1,1,-1
0,1,89,124,222782824_EZ011495.1_79-285,CUST_54_PI426226825,1169,219,319,551,624,406,580,339,593,421,396,313,304,199,365,788,511,190,119,158,148,10,152
0,1,90,124,NA,NA,1005,-7,1,-2,-4,-1,0,-1,-4,-1,-2,0,-1,-3,0,1,0,0,-2,0,0,-2,-1
0,1,91,124,222781649_EZ010320.1_492-611,CUST_2_PI426247733,841,-1,2,-2,1,1,0,0,0,1,1,0,-3,-1,0,1,-2,1,-3,4,-1,-4,0
0,1,92,124,ETG10_13482,ETG10_13482,677,2,-1,2,1,1,0,1,1,0,1,2,-1,1,0,1,-1,-1,-3,2,-2,-2,2
0,1,93,124,222785523_EZ014035.1_43-321,CUST_42_PI426227495,513,403,152,191,348,185,234,67,114,28,18,16,13,15,17,42,32,20,11,13,9,1,17
0,1,94,124,222781359_EZ010030.1_18-1577,CUST_433_PI426227498,349,-1,0,0,2,2,0,2,-2,1,0,-1,-4,1,-1,1,1,0,-1,1,-1,1,-3
0,1,95,124,222546777_EZ002967.1_773-910,CUST_182_PI426227498,185,1,0,1,0,1,1,0,1,1,2,1,1,0,-1,1,0,1,1,-1,-1,0,0
0,1,96,124,2677833_AF020781.1_156-668,CUST_4_PI426266433,21,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,-1,1,1,0,-1,2,1
0,1,1,125,222800597_EZ028985.1_144-1218,CUST_201_PI426264540,15682,1,1,0,1,0,1,0,7,1,38,0,2,0,1,0,0,0,1,-1,0,0,13
0,1,2,125,222790385_EZ018773.1_183-2872,CUST_1110_PI426227498,15518,-2,0,2,1,-2,2,0,-1,-2,0,0,0,0,-2,0,1,-1,1,1,0,0,2
0,1,3,125,222781550_EZ010221.1_1266-1481,CUST_39_PI426266274,15354,2,0,1,-1,-1,2,2,1,-3,1,-1,-1,2,0,-2,3,-2,-3,1,1,0,-1
0,1,4,125,NA,NA,15190,0,0,1,1,1,2,1,1,-2,-1,0,1,-1,-4,-2,0,-1,2,2,1,0,1
0,1,5,125,222779537_EZ008208.1_446-562,CUST_10_PI426266363,15026,-1,1,0,2,1,1,0,2,-1,-1,0,1,0,0,-1,1,2,2,-1,0,-1,2
0,1,6,125,222546465_EZ002655.1_453-1463,CUST_138_PI426226868,14862,3,3,3,2,3,8,3,4,3,6,1,4,2,3,6,8,0,1,1,-2,-1,1
0,1,7,125,222784955_EZ013589.1_166-1471,CUST_213_PI426226825,14698,0,-1,1,0,1,1,-1,1,2,3,0,0,0,2,0,-1,-2,1,-1,-2,0,-1
0,1,8,125,NA,NA,14534,1,1,1,0,0,1,1,0,1,1,1,0,-1,1,0,0,-1,1,1,0,0,1
0,1,9,125,GST_cont(10A)_138_173,CUST_242_PI426266615,14370,0,0,1,2,0,1,2,1,1,1,1,-2,0,-1,1,1,0,0,0,-2,0,0
0,1,10,125,222784752_EZ013388.1_419-547,CUST_81_PI426266424,14206,2,5,2,7,1,6,2,1,0,14,0,-1,0,2,2,-2,2,-1,0,0,0,-6
0,1,11,125,222787573_EZ016045.1_67-1454,CUST_1037_PI426227498,14042,1,1,1,0,1,-1,2,-2,1,1,0,-1,1,0,1,1,1,1,2,0,0,-1
0,1,12,125,222784328_EZ012986.1_110-877,CUST_730_PI426227498,13878,1,0,1,0,-2,0,0,-1,0,0,0,-2,-1,1,0,-1,-4,1,-1,-2,1,0
0,1,13,125,222544965_EZ001155.1_393-572,CUST_39_PI426226915,13714,1,0,-3,-1,-1,4,-1,0,1,-2,0,-1,1,0,0,-3,-2,1,-1,-2,1,-1
0,1,14,125,222800795_EZ029183.1_466-840,CUST_36_PI426246032,13550,0,0,-1,1,-4,2,-2,0,3,-1,2,1,1,0,1,-2,1,1,1,-1,1,1
0,1,15,125,NA,NA,13386,-1,1,-1,0,-2,0,-4,-2,-2,-2,-1,-2,1,1,0,-1,1,0,0,-1,1,0
0,1,16,125,E1A_r60_a135,(+)E1A_r60_a135,13222,18,19,6,16,1,7,-1,3,1,2,1,0,1,1,3,11,11,11,4,7,0,7
0,1,17,125,222784716_EZ013354.1_494-1525,CUST_11_PI426244597,13058,181,140,278,236,126,178,88,132,113,224,86,89,64,105,272,270,124,109,62,66,2,82
0,1,18,125,AJ884899.1,CUST_50_PI426232937,12894,4,163,544,183,481,355,535,238,240,265,28,77,61,134,163,373,180,301,332,41,22,258
0,1,19,125,NA,NA,12730,2,1,0,1,-3,0,0,0,0,-1,1,-1,0,0,0,-1,0,-2,-1,-1,1,0
0,1,20,125,MGID_213_111_145,CUST_287_PI426266615,12566,24,341,1,228,2,0,1,94,122,453,122,1,0,1,-1,365,259,244,2,32,1,184
0,1,21,125,222784547_EZ013195.1_54-401,CUST_37_PI426227495,12402,0,1,2,4,2,3,-1,1,2,1,2,1,0,1,0,-1,1,4,1,-2,2,6
0,1,22,125,222782567_EZ011238.1_156-866,CUST_563_PI426227498,12238,-1,0,1,2,-4,0,0,1,0,0,0,-1,1,1,-1,0,-2,1,2,1,1,3
0,1,23,125,222781459_EZ010130.1_59-1552,CUST_18_PI426265162,12074,-1,-6,0,1,-1,1,-2,1,0,2,1,1,1,0,-1,1,0,1,1,2,0,0
0,1,24,125,222785263_EZ013897.1_21-962,CUST_113_PI426266349,11910,1,1,1,0,-1,0,0,-2,-3,0,0,0,0,0,0,1,2,-1,1,-1,1,2
0,1,25,125,NA,NA,11746,0,0,1,-1,-1,0,-1,0,2,0,-1,-2,0,1,-2,0,2,-1,1,0,-3,1
0,1,26,125,NA,NA,11582,-2,0,1,-1,0,2,0,0,3,-1,1,-1,0,1,-1,0,-1,-2,0,0,3,-2
0,1,27,125,222781026_EZ009697.1_444-659,CUST_60_PI426245467,11418,-1,-2,0,-3,1,1,0,1,2,6,1,0,-1,-1,0,2,-9,1,0,1,1,-1
0,1,28,125,Np_145_179,CUST_362_PI426266615,11254,11,12,15,23,30,19,9,8,16,29,1,5,0,1,2,12,11,25,10,6,1,11
0,1,29,125,222783782_EZ012442.1_250-366,CUST_99_PI426227893,11090,1,2,2,2,-1,-2,1,1,2,3,0,0,1,-4,-1,0,-3,1,1,1,0,3
0,1,30,125,Ac_20_201_235,CUST_60_PI426266615,10926,2,1,2,2,-2,1,1,0,1,5,4,1,0,-1,-1,-3,1,1,1,1,1,34
0,1,31,125,62767032_AY916504.1_495-665,CUST_11_PI426232934,10762,1,2,1,1,-1,1,2,0,-1,1,1,0,-1,0,-2,2,1,2,0,0,-1,0
0,1,32,125,NA,NA,10598,-4,-2,0,-2,0,0,1,3,0,0,1,-1,1,-2,0,0,1,0,0,0,-1,-1
0,1,33,125,222785320_EZ013954.1_416-646,CUST_90_PI426266317,10434,65,26,106,95,74,169,101,209,115,81,22,114,72,120,112,104,34,32,26,21,4,15
0,1,34,125,AY149142.1,CUST_133_PI426232937,10270,1,-1,1,2,-1,2,0,0,0,1,-1,-2,3,0,1,2,1,-2,0,-2,1,2
0,1,35,125,62767032_AY916504.1_495-665,CUST_10_PI426232934,10106,1,0,2,1,0,0,0,0,2,1,0,0,1,0,1,1,0,-3,0,0,-1,0
0,1,36,125,222785672_EZ014184.1_37-312,CUST_336_PI426227486,9942,1,0,1,0,0,0,-1,2,0,0,2,-2,0,1,1,1,-1,-4,0,-7,-1,0
0,1,37,125,222795748_EZ024136.1_119-882,CUST_123_PI426226868,9778,1,3,2,0,0,-1,0,0,0,2,2,-7,-2,-1,1,1,1,1,-2,1,0,0
0,1,38,125,NA,NA,9614,-1,2,0,0,-1,-5,-2,0,1,2,2,-1,1,1,-1,1,1,1,0,1,1,1
0,1,39,125,222801086_EZ029474.1_140-1724,CUST_219_PI426226825,9450,-1,0,-1,-2,1,-1,0,-2,1,1,3,0,2,1,1,-1,0,-2,2,1,0,-1
0,1,40,125,MGID_307_245_279,CUST_307_PI426266615,9286,5,82,3,154,28,5,23,116,43,118,36,1,0,2,-2,189,67,378,4,43,0,74
0,1,41,125,222780720_EZ009391.1_154-1650,CUST_393_PI426227498,9122,1,1,0,1,1,-2,1,-6,-1,2,-1,1,1,-3,-1,0,-1,-2,1,-1,-1,1
0,1,42,125,222794710_EZ023098.1_17-1640,CUST_56_PI426244589,8958,1,0,-1,-2,0,-1,-13,-1,0,2,3,2,0,-2,0,1,-5,-1,-6,1,1,0
0,1,43,125,AY360081_1055_1089,CUST_148_PI426266615,8794,0,1,-1,-3,1,0,-1,-1,-2,0,0,-2,2,-3,0,0,1,0,-1,0,-1,-1
0,1,44,125,222785886_EZ014368.1_193-450,CUST_30_PI426226868,8630,1,-1,0,-3,2,0,0,-1,-1,2,2,-1,1,-1,1,2,2,1,0,0,-3,-1
0,1,45,125,222790385_EZ018773.1_850-1356,CUST_1123_PI426227498,8466,0,1,0,-3,0,1,-1,0,-3,-2,1,-1,0,-2,0,-1,1,1,-1,0,0,0
0,1,46,125,222783868_EZ012528.1_17-539,CUST_176_PI426264540,8302,0,1,0,0,0,0,-1,0,-1,0,1,0,2,0,0,-4,-2,2,0,1,-1,0
0,1,47,125,222548445_EZ004358.1_124-255,CUST_215_PI426227498,8138,0,2,-1,-4,0,-1,0,2,0,0,1,0,-1,0,0,1,0,1,1,0,1,0
0,1,48,125,222784780_EZ013416.1_651-1085,CUST_50_PI426266311,7974,1,1,1,0,-1,-3,0,2,0,-1,2,0,-1,-3,-1,3,2,2,1,0,-1,0
0,1,49,125,NA,NA,7810,0,2,-1,0,1,1,1,1,0,1,1,0,1,-1,-1,1,-2,1,1,1,-1,3
0,1,50,125,NA,NA,7646,-1,2,-2,-1,0,-1,2,1,0,1,-1,1,1,1,1,-1,0,2,-1,1,0,1
0,1,51,125,222784392_EZ013050.1_13-553,CUST_276_PI426227486,7482,11,8,13,17,15,34,8,10,26,16,10,13,11,20,36,25,10,9,8,2,-2,6
0,1,52,125,222549985_EZ005898.1_31-207,CUST_147_PI426264540,7318,0,2,-3,2,3,1,-1,0,-1,3,-1,1,1,0,0,2,2,0,0,1,1,-1
0,1,53,125,222546768_EZ002958.1_356-532,CUST_15_PI426266271,7154,0,-1,-6,2,1,0,-1,0,1,-1,1,1,0,0,1,1,0,2,0,1,0,1
0,1,54,125,NA,NA,6990,-1,1,-2,1,-1,1,1,-1,1,-1,-1,1,-1,3,-1,0,2,2,0,-2,3,0
0,1,55,125,222783517_EZ012180.1_47-1055,CUST_83_PI426266271,6826,1,0,1,1,-2,3,1,-1,2,0,0,-2,-1,1,2,-2,3,2,0,1,0,-1
0,1,56,125,NA,NA,6662,1,-1,0,-1,0,1,-1,-1,-2,-1,1,1,0,-1,0,-2,0,1,0,-2,0,-2
0,1,57,125,Ac_3_209_243,CUST_81_PI426266615,6498,0,-14,-1,0,-2,0,-1,0,-2,0,1,-2,1,-1,1,-3,1,1,-1,0,1,-3
0,1,58,125,222784599_EZ013245.1_384-1111,CUST_178_PI426264540,6334,0,-12,0,2,1,-2,-1,-1,-3,3,2,-2,1,-2,1,0,1,2,0,-1,-1,-1
0,1,59,125,222549947_EZ005860.1_68-238,CUST_3_PI426266278,6170,129,96,67,128,74,144,57,34,68,103,17,61,36,70,83,76,50,31,20,39,2,36
0,1,60,125,Hsp90(2)3_120_154,CUST_261_PI426266615,6006,0,0,-1,1,-3,-3,0,0,1,0,2,-2,1,-2,0,1,2,1,0,-2,-1,0
0,1,61,125,222786084_EZ014556.1_1373-1498,CUST_976_PI426227498,5842,1,1,0,1,-1,-2,0,-2,0,1,-4,-1,1,-4,0,-2,1,0,0,0,-1,0
0,1,62,125,222799979_EZ028367.1_21-527,CUST_88_PI426227495,5678,376,244,250,222,259,257,98,154,70,78,59,65,42,86,124,85,114,78,68,87,1,81
0,1,63,125,222785618_EZ014130.1_70-384,CUST_129_PI426266349,5514,24,18,18,25,10,26,6,15,14,25,2,14,8,5,27,14,18,7,3,3,1,8
0,1,64,125,222546273_EZ002463.1_4-534,CUST_6_PI426266271,5350,1,-1,-1,2,-1,-16,-1,1,-6,2,1,0,-2,-2,1,0,2,1,1,1,2,0
0,1,65,125,222783868_EZ012528.1_17-463,CUST_153_PI426264540,5186,1,0,1,1,2,-4,1,-5,0,1,1,0,0,0,1,1,2,1,0,-2,1,1
0,1,66,125,222782558_EZ011229.1_21-533,CUST_20_PI426265162,5022,-1,0,0,0,1,-1,0,1,-1,-1,-2,0,0,0,1,-1,1,1,-1,-6,1,1
0,1,67,125,222782137_EZ010808.1_16-1155,CUST_69_PI426266317,4858,0,0,0,-1,0,-1,0,1,0,-2,0,1,-2,0,1,-1,1,1,-1,0,0,-1
0,1,68,125,PU_cope(17A)_F,CUST_394_PI426266615,4694,12,31,44,47,28,203,118,37,10,2,1,10,27,69,13,228,17,42,6,3,2,0
0,1,69,125,222547501_EZ003414.1_90-212,CUST_9_PI426266267,4530,-1,2,2,0,0,0,0,-1,0,-1,0,1,1,1,0,0,-1,0,-1,1,2,2
0,1,70,125,222794957_EZ023345.1_351-665,CUST_159_PI426265159,4366,-1,0,1,0,0,1,-1,-1,1,0,0,1,0,1,0,1,0,0,0,-1,1,2
0,1,71,125,222550671_EZ006584.1_87-230,CUST_293_PI426227498,4202,0,2,0,2,3,2,0,2,2,0,2,2,1,2,0,1,2,1,-1,-9,1,1
0,1,72,125,222782137_EZ010808.1_16-1155,CUST_68_PI426266317,4038,1,0,-1,0,0,1,1,1,1,1,0,1,0,0,0,1,2,-1,-1,0,1,1
0,1,73,125,NA,NA,3874,1,-6,0,0,-7,-1,-1,1,0,0,1,-2,-1,-1,-1,1,2,1,-1,1,-1,0
0,1,74,125,E1A_r60_n9,(+)E1A_r60_n9,3710,8446,6641,5579,8242,3255,4457,1946,2327,2088,2942,1471,2005,1046,1787,2087,3643,3950,3586,2809,3959,45,2769
0,1,75,125,222545162_EZ001352.1_418-1047,CUST_47_PI426226915,3546,-1,-4,1,-1,-1,-6,-4,-4,0,-2,3,-1,1,-1,1,1,0,0,-2,0,0,0
0,1,76,125,222782619_EZ011290.1_361-810,CUST_69_PI426266274,3382,0,0,2,0,-2,-1,-1,-4,-1,0,1,-1,1,0,2,1,0,0,1,1,0,-1
0,1,77,125,EU179715.1,CUST_257_PI426232937,3218,0,0,2,9,13,8,6,1,0,1,0,-24,0,0,1,3,2,21,-1,1,1,-1
0,1,78,125,222784752_EZ013388.1_216-410,CUST_75_PI426266424,3054,3,8,8,15,3,18,2,6,12,5,2,11,5,-4,8,4,2,5,-2,0,2,0
0,1,79,125,222782602_EZ011273.1_102-599,CUST_180_PI426246026,2890,315,277,169,330,156,348,65,249,176,487,101,213,103,203,327,101,173,101,71,129,2,111
0,1,80,125,222783756_EZ012416.1_45-498,CUST_238_PI426227486,2726,-3,-2,1,0,1,-2,-1,0,2,0,0,0,1,-7,-10,-6,0,-2,-1,0,-8,0
0,1,81,125,222801530_EZ029918.1_46-1245,CUST_78_PI426227884,2562,-2,0,5,4,3,8,1,-1,4,16,2,2,2,0,4,-8,1,4,1,-1,-1,0
0,1,82,125,222789184_EZ017616.1_544-1224,CUST_219_PI426246026,2398,428,572,633,932,1081,930,414,377,502,955,392,333,294,476,765,721,288,681,397,486,7,208
0,1,83,125,222800917_EZ029305.1_271-603,CUST_1360_PI426227498,2234,-1,0,1,-1,2,0,1,0,-1,0,0,0,-1,-1,2,0,1,2,-1,-1,0,-1
0,1,84,125,205321333_AB441304.1_254-430,CUST_69_PI426246026,2070,1032,1023,1131,2134,1422,1478,659,959,936,2040,858,1159,436,832,1949,1731,828,1072,688,649,12,465
0,1,85,125,222784673_EZ013313.1_659-886,CUST_796_PI426227498,1906,2,4,2,5,2,6,0,13,4,23,4,-1,-1,0,7,1,1,-3,2,3,-1,-1
0,1,86,125,222550887_EZ006800.1_4-195,CUST_11_PI426247730,1742,1,1,0,1,0,2,1,1,1,-2,2,-2,-3,1,1,0,0,-11,-1,2,1,-1
0,1,87,125,222795748_EZ024136.1_635-775,CUST_84_PI426226868,1578,2,0,1,1,1,-2,-1,-2,0,-2,3,-3,-2,1,1,1,-1,-10,0,2,-1,-1
0,1,88,125,222546763_EZ002953.1_774-1532,CUST_88_PI426264540,1414,1,0,1,2,0,-1,0,-3,0,0,1,0,1,0,0,-2,0,-5,1,1,-2,0
0,1,89,125,NA,NA,1250,0,-1,-1,0,1,2,1,-2,-1,0,-1,-1,0,2,1,1,0,-2,1,2,1,0
0,1,90,125,222782000_EZ010671.1_87-1034,CUST_166_PI426246026,1086,-1,-2,0,1,-2,-1,-1,0,0,0,0,-2,1,-3,0,-1,-1,0,0,0,-1,0
0,1,91,125,NA,NA,922,-1,2,-3,0,0,0,1,1,0,-1,0,0,0,-2,1,-1,1,0,2,1,-1,0
0,1,92,125,NA,NA,758,1,-1,0,0,1,-1,-1,1,0,1,0,0,-1,-2,1,-3,2,0,1,1,0,2
0,1,93,125,NA,NA,594,0,1,1,1,1,-1,-1,-1,-1,0,1,-2,-1,0,0,-2,-11,-2,-1,2,1,1
0,1,94,125,222551300_EZ007213.1_107-214,CUST_93_PI426227486,430,-1,0,2,4,3,4,0,2,1,0,1,-3,0,0,2,0,2,4,0,0,1,0
0,1,95,125,NA,NA,266,1,0,-1,1,1,0,0,-1,1,2,-1,0,0,1,2,0,1,-1,0,0,-1,-2
0,1,96,125,222781256_EZ009927.1_707-841,CUST_425_PI426227498,102,0,1,0,-1,1,-1,0,-1,0,2,0,2,0,0,1,0,24,2,0,-1,0,0
0,1,1,126,222801338_EZ029726.1_8-199,CUST_1414_PI426227498,15600,0,0,0,0,0,0,0,1,0,2,1,0,1,2,1,1,1,11,0,0,0,5
0,1,2,126,AY149129.1,CUST_108_PI426232937,15436,0,19,788,1,1268,756,1463,29,0,4,1,127,216,325,497,2,3,5,373,0,45,3
0,1,3,126,E1A_r60_a104,(+)E1A_r60_a104,15272,0,2,0,0,-1,-2,2,-1,1,0,0,0,0,-1,-1,1,0,2,0,1,0,0
0,1,4,126,222799814_EZ028202.1_625-774,CUST_51_PI426226868,15108,0,0,-1,1,-1,1,0,1,-1,1,0,1,0,0,0,0,5,2,1,-1,0,3
0,1,5,126,168989234_DQ482995.1_304-477,CUST_17_PI426232934,14944,0,1,0,1,0,2,-1,1,-2,2,0,2,0,1,1,1,0,14,0,-3,-1,2
0,1,6,126,222792994_EZ021382.1_43-1187,CUST_41_PI426247733,14780,2,-2,-1,0,-1,0,0,1,0,2,1,1,0,1,1,1,1,2,0,0,-1,0
0,1,7,126,222799255_EZ027643.1_183-626,CUST_47_PI426266366,14616,0,0,-1,1,-5,0,-1,0,1,0,0,1,0,0,0,1,-3,0,0,-2,32,7
0,1,8,126,DY447310_337_371,CUST_238_PI426266615,14452,0,1,0,2,-2,1,0,1,1,1,1,-1,-1,-1,1,2,-1,0,-1,-2,1,1
0,1,9,126,222802285_EZ030673.1_6-1667,CUST_213_PI426227893,14288,-1,0,0,2,0,1,1,0,0,1,0,1,2,-1,0,0,0,0,0,-1,0,-3
0,1,10,126,222782614_EZ011285.1_56-748,CUST_108_PI426226915,14124,0,-3,0,2,1,1,0,-1,-1,1,1,1,2,1,1,-1,2,1,0,1,0,-2
0,1,11,126,NA,NA,13960,1,-5,0,0,1,0,0,-1,-1,2,0,1,0,1,1,1,1,0,-1,2,0,0
0,1,12,126,222800876_EZ029264.1_39-1280,CUST_485_PI426227486,13796,2,3,-2,0,0,0,0,-1,1,-1,1,0,-1,1,-2,0,-1,3,-1,-1,1,0
0,1,13,126,222784674_EZ013314.1_449-568,CUST_5_PI426264530,13632,1,1,-5,1,-1,-1,-1,0,2,3,1,1,0,0,-5,0,1,1,0,-1,1,3
0,1,14,126,NA,NA,13468,0,1,0,1,-1,-2,-1,0,-1,0,1,2,1,-1,-8,0,-2,0,0,-1,0,2
0,1,15,126,222784918_EZ013552.1_398-775,CUST_118_PI426266271,13304,1,-2,0,1,-1,-4,-2,-1,0,1,0,1,0,-1,1,2,-3,0,-1,0,1,2
0,1,16,126,222783088_EZ011757.1_112-852,CUST_628_PI426227498,13140,1,-1,0,0,0,-2,-1,0,1,2,0,-1,0,-1,1,1,-3,2,1,0,-1,1
0,1,17,126,222783589_EZ012252.1_1003-1335,CUST_54_PI426266424,12976,2,0,0,0,0,0,0,-3,1,0,-1,1,1,-4,0,-2,-1,0,1,1,0,-2
0,1,18,126,222795283_EZ023671.1_57-1194,CUST_433_PI426227486,12812,1,0,1,1,-1,0,2,-3,1,1,-1,1,1,0,1,0,-3,-1,-1,-1,1,-1
0,1,19,126,222799676_EZ028064.1_99-898,CUST_154_PI426266317,12648,2,1,1,1,-2,-1,1,0,0,2,1,-1,0,0,-1,-1,1,-10,2,-1,1,2
0,1,20,126,NA,NA,12484,1,0,2,0,-4,0,1,0,0,-1,1,1,1,2,-1,0,0,-1,-1,-3,0,4
0,1,21,126,222784255_EZ012913.1_82-406,CUST_268_PI426227486,12320,-3,1,1,0,-5,-2,1,1,0,2,1,0,0,1,-1,0,2,2,0,-2,0,5
0,1,22,126,222794162_EZ022550.1_418-1518,CUST_18_PI426244589,12156,0,0,0,1,-1,-1,1,1,0,1,1,0,0,1,0,0,0,2,-1,1,0,24
0,1,23,126,222801996_EZ030384.1_1107-1631,CUST_184_PI426265159,11992,-1,-1,0,2,0,-1,0,-1,-2,6,1,2,0,0,0,0,2,0,-1,2,0,0
0,1,24,126,NA,NA,11828,0,-1,-1,-1,-1,0,0,1,1,1,0,2,0,2,-1,0,2,1,-7,0,-5,0
0,1,25,126,222786084_EZ014556.1_24-1498,CUST_980_PI426227498,11664,1,-1,1,-1,0,0,-1,1,1,-1,2,1,1,1,-2,0,0,-1,1,-1,0,0
0,1,26,126,222795748_EZ024136.1_119-882,CUST_123_PI426226868,11500,1,-1,0,0,0,-1,-1,1,1,0,1,0,0,2,0,2,0,-1,1,1,-1,1
0,1,27,126,222784147_EZ012805.1_180-491,CUST_265_PI426227486,11336,0,0,0,1,1,0,0,1,2,3,0,0,-1,0,1,2,-6,2,0,1,0,4
0,1,28,126,222549743_EZ005656.1_103-246,CUST_236_PI426227498,11172,0,1,1,1,0,0,-1,1,1,-1,0,1,2,-1,0,2,-8,1,1,1,1,-1
0,1,29,126,222784675_EZ013315.1_1411-1521,CUST_120_PI426227893,11008,-1,0,0,0,-1,-1,1,0,1,-1,1,1,1,0,0,-1,-1,-2,2,2,0,23
0,1,30,126,222790529_EZ018917.1_929-1120,CUST_42_PI426266278,10844,0,0,1,-1,-1,1,1,0,1,3,3,1,-1,0,0,-1,1,0,1,2,-1,59
0,1,31,126,ETG02_36680,ETG02_36680,10680,-2,-6,1,-4,0,0,1,2,2,1,1,2,-1,0,1,1,0,1,2,1,-1,-4
0,1,32,126,NA,NA,10516,-6,-2,0,-5,0,-1,-2,0,0,-1,-2,2,1,-1,0,0,1,0,0,1,-1,-1
0,1,33,126,NA,NA,10352,0,-1,1,-4,-2,-3,-2,0,0,-1,-3,-2,1,-1,0,0,1,1,2,1,0,1
0,1,34,126,222798880_EZ027268.1_1498-1626,CUST_18_PI426245463,10188,1,0,2,-7,0,-1,-2,0,-1,0,1,-2,2,0,1,1,1,-3,-1,0,0,0
0,1,35,126,222781550_EZ010221.1_230-886,CUST_47_PI426266274,10024,1,-1,2,-1,-3,2,-3,1,0,1,0,0,1,-1,1,1,0,2,-1,0,2,3
0,1,36,126,222785801_EZ014283.1_6-1076,CUST_339_PI426227486,9860,-1,-1,1,-3,0,-3,-2,2,0,0,2,-1,0,0,1,0,-1,1,0,1,1,0
0,1,37,126,168989246_DQ483007.1_919-1035,CUST_29_PI426267032,9696,-1,0,3,1,0,-4,-1,0,1,1,1,2,1,1,2,0,3,2,-1,1,2,2
0,1,38,126,222781679_EZ010350.1_6-188,CUST_165_PI426246026,9532,-1,0,0,-3,0,-2,-2,0,-2,2,2,2,1,2,0,0,1,2,0,1,1,0
0,1,39,126,SpkCtrl:,CUST_383_PI426266615,9368,0,-1,-2,0,0,0,0,-2,0,2,1,3,1,0,0,1,1,-2,2,0,0,-1
0,1,40,126,124507323_EF363326.1_351-617,CUST_15_PI426227893,9204,3,3,-1,0,2,0,0,-2,0,2,0,2,0,0,1,1,1,1,3,1,1,0
0,1,41,126,NA,NA,9040,0,0,-1,0,0,1,-22,-2,-3,1,1,1,0,-2,0,1,-3,0,0,1,0,1
0,1,42,126,E1A_r60_n11,(+)E1A_r60_n11,8876,3877,2834,2084,3214,1424,1637,968,983,927,1424,733,990,496,867,1149,2186,2009,1729,1508,1915,107,1455
0,1,43,126,222784408_EZ013064.1_527-670,CUST_15_PI426226978,8712,1,-1,3,-1,3,2,1,-1,-2,0,1,0,-2,0,1,2,2,0,0,1,1,1
0,1,44,126,222550798_EZ006711.1_63-206,CUST_54_PI426226978,8548,1,-1,2,-1,2,3,1,-1,-1,0,2,0,2,-1,0,2,-1,0,0,1,0,3
0,1,45,126,62767032_AY916504.1_1982-2308,CUST_5_PI426232934,8384,1,-2,0,-1,1,0,0,0,0,-1,3,2,1,-2,0,-2,0,2,0,0,1,2
0,1,46,126,222787143_EZ015615.1_74-358,CUST_147_PI426227893,8220,1,2,0,1,1,-1,2,1,1,1,1,1,1,1,1,2,1,5,2,0,0,0
0,1,47,126,222546707_EZ002897.1_2220-2618,CUST_54_PI426266349,8056,1,2,0,1,1,7,3,4,-1,2,2,1,-1,2,1,1,1,2,2,0,-2,0
0,1,48,126,222548003_EZ003916.1_119-238,CUST_33_PI426227486,7892,1,-1,-1,0,0,-1,2,1,-1,2,2,1,1,1,1,1,0,3,1,0,-1,0
0,1,49,126,222779661_EZ008332.1_76-1098,CUST_374_PI426227498,7728,1,0,-2,-6,1,-1,2,-1,-1,2,2,-1,2,2,0,1,0,1,1,-1,-1,1
0,1,50,126,222545582_EZ001772.1_60-200,CUST_68_PI426227498,7564,2,1,0,-1,1,-1,1,0,0,1,2,-2,0,2,-1,-1,0,0,1,0,-1,-2
