gene_names,DKO.1,DKO.3,DKO.5,DKO.6,DKO.7,WT.1,WT.2,WT.3,WT.5,WT.6,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Hlcs,883.142115,921.7892042,878.5295129,864.8116857,754.5032524,600.579673,672.3797992,653.1606317,562.8130334,638.1843235,762.9987933,0.461395084,0.119178138,3.871474171,0.000108179,0.012498295
Odc1,2397.379149,2473.140822,2262.974468,2863.756034,2603.907317,2976.531453,3404.686801,3014.312477,3044.796947,3175.481674,2661.01123,-0.309031015,0.079816162,-3.871784942,0.000108041,0.012498295
BC049635,156.3083389,130.4233661,137.4998401,108.0126345,107.2118298,167.966998,189.4888525,251.4906812,299.7356768,203.8072517,184.581441,-0.797188058,0.206277483,-3.86463926,0.000111254,0.012601459
Hlf,581.2716354,782.5401967,1502.00207,780.2491626,962.2261727,1818.340408,1910.169884,1535.165864,1638.842549,1517.231763,1173.181414,-0.870130504,0.225086231,-3.86576513,0.000110741,0.012601459
Lonrf1,510.9328829,464.8171093,750.4762266,607.5710693,725.0199992,843.7411992,1025.888572,1480.338512,1616.200646,929.4845872,828.2444886,-0.946966904,0.244980692,-3.865475665,0.000110873,0.012601459
Rassf2,2643.564782,2507.462761,2021.562535,1851.848195,1589.415377,1340.806327,1329.478239,1208.585548,1231.288284,1494.586512,1784.699829,0.684485241,0.177610102,3.853864347,0.000116268,0.013083928
Ccl8,409.3324626,540.3253739,482.8238661,228.1056295,186.2805543,91.7959175,123.2696299,95.35191704,109.9749605,126.6075351,358.5751297,1.755497378,0.456355737,3.846773987,0.000119683,0.013264642
Cldn22,170.9622457,333.4131164,177.3852899,147.0961536,218.4441033,102.537993,109.0070281,103.6952098,122.9131912,75.14105744,141.3520059,1.027708222,0.267338428,3.844221831,0.000120936,0.013264642
Serpinb9b,11.72312542,3.922507252,59.82817471,36.95169076,41.54458406,2.929656942,2.037514543,5.959494815,4.312743551,10.29329554,23.598748,2.593807535,0.674563481,3.845164475,0.000120472,0.013264642
Slamf7,214.923966,151.0165292,261.3546579,203.9449086,129.9943437,92.77246982,39.73153359,34.56506993,37.73650607,45.29050038,202.4292535,1.941020812,0.504747686,3.845526911,0.000120294,0.013264642
4932416H05Rik,199.2931322,149.0552756,166.8891189,132.1733554,176.8995192,264.6456771,211.9015125,277.7124584,268.468286,213.0712177,203.5881932,-0.588216975,0.15308002,-3.842545716,0.000121765,0.013271589
Il18rap,62.52333558,54.91510153,54.58008921,36.95169076,68.34754151,37.10898793,14.2626018,20.26228237,10.78185888,19.55726153,40.38744248,1.432381381,0.373794401,3.832003305,0.000127104,0.013681446
Trem2,183.6622983,134.3458734,288.6447026,115.8293383,284.111349,57.61658652,31.58147542,42.90836267,28.03283308,42.20251171,273.9654627,2.313226371,0.603514627,3.832925112,0.000126629,0.013681446
Apol6,3050.943391,3041.904374,2897.992814,2303.085188,2727.200921,5005.807161,3686.882566,3711.573371,3327.28165,5243.404748,3425.269061,-0.581308592,0.15214943,-3.820642584,0.000133104,0.014238887
Epn1,3074.389642,3001.698674,3248.564925,3037.855346,3190.892085,2579.074661,2385.92953,2497.028327,2254.486691,2695.814102,2754.718977,0.325186908,0.085169833,3.818099624,0.000134484,0.014298167
Zfp866,2098.43945,1950.466731,2130.722713,2025.236898,2266.190053,2759.736839,2617.187431,2729.448625,2859.348974,2393.191213,2346.291386,-0.351866559,0.092272763,-3.813330696,0.000137106,0.01448814
Acss2,2017.3545,6225.999635,7368.312043,2838.884704,1723.430164,1717.75552,1449.691597,1241.958719,972.5236707,1786.916106,2416.432225,1.492656601,0.391657144,3.811130796,0.000138333,0.014529109
Fam76a,2084.762471,1774.934531,1863.070353,1792.157002,2238.046948,2305.640013,2748.607119,2381.414128,2697.621091,2425.100429,2157.431962,-0.365697351,0.096125954,-3.804356019,0.000142174,0.014842579
Dalrd3,1202.597283,1050.251317,1199.712346,1174.637401,1376.331865,898.4281288,872.0562244,939.2163828,1001.63469,914.0446439,1008.76633,0.375279928,0.099154423,3.784802688,0.000153831,0.015963377
Rnpc3,2064.247001,1799.450202,1932.345081,1831.95113,1842.703325,2315.405536,2352.31054,2404.060208,2382.790812,2447.745679,2036.174089,-0.329664744,0.087326201,-3.775095442,0.000159946,0.016499234
Plekhg1,2015.400645,1695.50376,1745.513238,1686.276196,1756.933861,1570.296121,1306.046822,1314.664556,1160.128015,1387.536239,1564.215299,0.40088387,0.106290197,3.771597778,0.000162206,0.016555259
Rftn1,1337.413225,1262.066708,1695.131617,1281.939426,1459.421033,1053.699947,969.8569225,1027.416906,936.9435364,1002.566986,1314.254611,0.495039565,0.13126501,3.771298727,0.0001624,0.016555259
Arntl,1161.566344,1120.856447,632.9191114,1063.782328,761.2039918,589.8375976,182.3575516,563.7682095,412.945195,380.851935,816.7760974,1.154861051,0.30637498,3.769436555,0.000163616,0.016565683
Rnf126,625.2333558,625.6399067,657.0603047,662.9986054,790.687245,542.9630865,483.909704,524.4355437,545.5620592,556.8672887,581.0285492,0.338209613,0.089753091,3.768222435,0.000164414,0.016565683
Oxtr,81.08495083,110.8108299,181.5837583,86.6943514,85.76946386,50.78072032,71.31300901,58.40304919,52.8311085,59.70111413,72.89476074,0.896390703,0.238456132,3.759143017,0.000170496,0.017079202
Tmub1,252.0471965,242.2148228,203.6257174,240.8965994,237.2061735,160.1545795,155.8698625,154.9468652,169.2751844,170.868706,198.7122001,0.536338457,0.14282083,3.755323773,0.000173118,0.017242109
Zfp97,325.3167304,351.064399,257.1561895,298.4559638,348.4384469,397.4567917,527.7162667,408.8213443,463.6199317,398.3505374,375.4861752,-0.476475215,0.127277285,-3.743599783,0.000181403,0.017803807
Xiap,5777.546978,6177.948922,6045.794497,5903.743209,5583.056038,6715.750262,6892.911699,7438.641428,6667.50153,7220.746821,6331.457612,-0.244313572,0.065406536,-3.735308225,0.000187485,0.018233281
Zfp960,258.8856864,188.2803481,175.2860557,208.9191747,258.6485395,294.9187988,370.8276468,369.4886785,315.9084651,282.0362978,268.7983715,-0.585326901,0.156748563,-3.73417715,0.00018833,0.018233281
Gpr132,90.85422201,66.68262328,125.954052,92.3792269,57.62635853,62.49934809,42.7878054,23.83797926,24.79827542,39.11452305,65.18929009,1.16358607,0.312200646,3.72704568,0.000193737,0.018549549
Ptpn22,211.9931847,134.3458734,168.9883531,191.1539387,92.47020322,82.03039436,90.66939717,69.13013985,54.98748027,48.37848904,123.1875484,1.212899852,0.325319862,3.728330156,0.000192753,0.018549549
Gbp11,312.6166779,476.5846311,171.0875873,397.2306757,174.2192235,168.9435503,152.8135907,104.8871087,78.7075698,170.868706,250.2658431,1.18047351,0.316877286,3.725333314,0.000195057,0.018573314
Tert,42.00786609,54.91510153,62.97702601,55.42753614,64.3270979,30.27312173,26.48768906,40.52456474,33.42376252,32.93854573,49.66048338,0.772673124,0.207696657,3.720200104,0.000199065,0.018851346
Clec4d,33.21552203,69.62450372,43.03430111,25.58193976,119.2731607,6.835866197,8.150058172,8.343292741,9.70367299,10.29329554,55.79956277,2.742695928,0.738169616,3.715536198,0.000202773,0.019098153
Adam8,344.8552728,284.3817758,604.5794497,373.7805642,467.7116076,121.0924869,148.7385616,129.916987,123.9913771,114.2555805,477.6118552,1.701439352,0.458240411,3.712984086,0.00020483,0.019187567
Btc,982.7886811,666.8262328,773.5678028,697.8184678,1080.159185,1748.028642,1508.779519,1921.341128,2070.116904,993.3030196,1170.61288,-0.972641002,0.2623392,-3.707570211,0.000209257,0.019455803
Nup155,1665.660737,1787.68268,1725.570513,1743.124951,1763.634601,1962.870151,2085.396135,2312.283988,2308.395986,1900.142357,1932.107753,-0.282774323,0.076286385,-3.706746914,0.000209939,0.019455803
Zcchc5,29.30781355,29.41880439,55.62970631,39.08351907,32.16354895,21.48415091,10.18757272,17.87848444,18.32916009,9.263965986,25.64395371,1.270083116,0.343086293,3.701934884,0.000213962,0.019723157
Gga1,2040.80075,1998.517445,2126.524245,1891.642323,2276.911236,1738.263119,1563.792412,1817.645919,1851.245169,1714.863037,1866.441983,0.249489884,0.067435591,3.699676711,0.000215874,0.019794187
Rpa1,2295.778728,2020.091235,2041.50526,2005.339833,2319.795968,2455.052517,2793.432439,2694.883555,3082.533453,2448.775009,2255.322608,-0.335474224,0.090713773,-3.698161959,0.000217166,0.019807854
Shisa6,74.246461,118.6558444,128.0532862,85.27313253,48.24532342,44.92140644,38.71277632,50.05975644,43.12743551,50.43714814,57.32594162,1.005345674,0.271985018,3.696327405,0.000218741,0.01984701
Zc3h12d,75.22338812,31.38005801,85.01898512,103.0383685,50.92561917,14.64828471,27.50644633,16.68658548,23.72008953,18.52793197,61.51209367,1.776420759,0.480996434,3.693209834,0.000221441,0.019987371
Mtf2,1202.597283,1203.229099,1367.651082,1060.939891,1206.133086,1407.211884,1606.580217,1643.62867,1620.513389,1369.008307,1347.777147,-0.340837395,0.092329226,-3.691543943,0.000222897,0.020009336
Scamp4,657.4719507,627.6011603,583.5871077,839.229746,639.2505353,470.6982153,512.4349076,463.6486966,465.7763035,527.0167316,590.821675,0.458265865,0.124181348,3.690295473,0.000223994,0.020009336
Kctd11,247.162561,237.3116887,326.4309182,360.2789849,372.5611086,499.0182324,485.9472185,451.729707,407.5542656,450.8463446,428.6902764,-0.573356922,0.155617212,-3.684405567,0.000229237,0.020372703
Atf5,1484.92922,1639.608031,1923.948145,2053.661275,2071.868611,1252.916619,1243.902629,1396.905585,1317.543155,1554.287627,1536.437628,0.439290948,0.11935876,3.680424849,0.000232846,0.020548388
Znfx1,6194.694858,5991.629827,6093.027267,6554.661454,5915.412711,5673.768944,5561.395945,5092.984269,5158.041287,5443.094681,5797.141148,0.191620233,0.052076147,3.679616177,0.000233585,0.020548388
Setd8,2433.525452,2531.978431,2447.707078,2468.657187,2160.318371,1836.894902,1472.104257,1884.39226,2053.944116,2015.427267,2195.806939,0.379112607,0.103153454,3.675229385,0.000237636,0.020799134
Ly9,126.0235983,95.12080086,147.9960111,117.9611667,89.78990748,55.66348189,55.01289266,27.41367615,33.42376252,31.90921617,114.4251585,1.501814551,0.408815111,3.673578864,0.000239177,0.020828815
Prdm1,168.0314644,133.3652466,113.3586468,143.5431064,101.8512383,55.66348189,65.20046538,29.79747407,32.34557663,98.81563718,88.40532202,1.226407377,0.334383033,3.667672265,0.000244769,0.021103684
Setx,5936.786099,5753.337512,5887.302315,5166.130612,5235.957739,6553.642578,7010.068785,6330.175392,6159.675977,6813.132318,6060.270652,-0.232359133,0.063331931,-3.668909661,0.000243587,0.021103684
Serpina3m,790.3340388,382.4444571,24.1411933,42.63656626,142.0556745,12.69518008,32.60023269,11.91898963,20.48553187,89.5516712,185.5408022,3.045358742,0.830744948,3.665816748,0.00024655,0.021152074
Rbm3,4613.049853,3796.006393,4417.838375,2848.122626,3422.737667,5161.078979,6209.32557,5112.054652,6263.181822,5001.512303,4697.258655,-0.539065645,0.147265578,-3.660499988,0.000251724,0.021384164
Hck,163.1468288,133.3652466,252.9577211,149.9385914,162.1578926,86.91315593,73.35052355,51.25165541,76.55119803,67.93575056,154.8661125,1.273073807,0.348223004,3.6559153,0.000256266,0.021558685
Hmgcs2,6088.209802,4425.568807,2241.982126,5381.445272,4351.460143,7064.379439,8628.87409,7895.138731,9022.259508,6569.181213,6160.884365,-0.800792933,0.219004645,-3.656511179,0.000255671,0.021558685
Cx3cr1,196.3623508,144.1521415,328.5301524,202.5236898,207.7229203,138.6704286,99.83821261,81.04912948,97.0367299,87.49301209,219.3350853,1.096462302,0.300340134,3.650735211,0.000261491,0.021891952
Alg6,367.3245965,401.0763665,412.4995204,399.362504,363.1800735,502.9244416,486.9659758,488.6785748,544.4838733,420.9957876,433.1904823,-0.328517672,0.09016999,-3.643314947,0.000269149,0.022424785
Trim17,17.58468813,21.57378988,16.7938736,33.39864357,45.56502768,65.42900503,66.21922265,78.66533156,34.50194841,56.61312547,40.14119,-1.169511357,0.321761643,-3.63471341,0.00027829,0.023075419
Fcgr4,89.87729489,82.37265229,132.2517546,54.7169267,69.68768939,20.50759859,16.30011634,7.151393778,36.65832018,25.73323885,87.5027426,2.008826382,0.553168822,3.631488801,0.000281791,0.023254458
Srd5a2,9.769271184,163.7646778,4.198468401,34.81986245,9.38103511,2.929656942,6.112543629,4.767595852,3.234557663,6.175977324,20.62564836,3.259121826,0.897904713,3.62969676,0.000283754,0.023305513
Fam65b,768.8416422,876.6803708,884.8272155,784.5128192,688.8360066,639.6417656,600.0480329,624.5550566,596.2367959,673.1815283,687.2555446,0.354478557,0.097712907,3.627755709,0.000285896,0.023355586
Nlrc5,2651.380199,1885.745361,2379.481966,1613.794033,1606.8373,1508.773325,1396.716219,957.0948673,919.6925622,1428.709421,1653.793303,0.706478512,0.194798928,3.626706358,0.000287059,0.023355586
Taf1b,706.3183066,624.6592799,600.3809813,623.2044769,706.257929,767.5701187,901.6001853,893.9242222,874.4087549,787.4371088,750.0655816,-0.374495867,0.10343804,-3.620484959,0.000294051,0.023812663
Hus1,563.6869473,460.8946021,478.6253977,491.7417309,617.8081694,624.0169286,728.4114492,792.6128104,707.2899423,628.9203575,601.9885191,-0.415826035,0.114998022,-3.615940748,0.000299259,0.023813457
Qprt,22.46932372,33.34131164,29.38927881,29.13498695,32.16354895,14.64828471,15.28135907,7.151393778,6.469115326,7.205306878,19.55119824,1.516518836,0.419267507,3.617067413,0.00029796,0.023813457
Slfn1,57.63869999,29.41880439,49.33200371,60.40180221,17.42192235,4.882761569,17.31887362,5.959494815,18.32916009,9.263965986,31.12334887,1.947368606,0.539162293,3.611841239,0.000304031,0.024058684
Orm1,865.5574269,1578.809169,1131.487234,457.6324779,438.2283544,242.1849738,207.8264834,212.1580154,66.84752504,531.1340499,585.9251932,1.82705222,0.506048564,3.610428625,0.000305691,0.024080147
1700028E10Rik,23.44625084,22.5544167,13.6450223,23.45011144,8.040887237,33.20277867,36.67526178,32.181272,42.04924962,34.99720484,28.35381016,-0.929201345,0.257912978,-3.602770789,0.000314843,0.02457762
4930422G04Rik,207.1085491,202.0091235,245.6104014,218.1570974,265.3492788,369.1367746,330.077356,418.356536,411.8670091,288.2122751,296.3269725,-0.676897889,0.187858861,-3.603225767,0.000314292,0.02457762
Samsn1,52.75406439,40.20569933,79.77089961,60.40180221,69.68768939,17.57794165,38.71277632,17.87848444,8.625487102,20.58659108,50.2965602,1.545717697,0.429297477,3.600574849,0.000317514,0.024597358
Zc3h6,1230.928169,1031.619407,998.1858623,608.2816787,850.9938992,1749.981746,1478.216801,1458.884331,1455.550948,1178.582339,1170.174028,-0.633882258,0.176067111,-3.600230927,0.000317935,0.024597358
Kif18a,84.9926593,66.68262328,107.0609442,85.98374196,65.66724577,88.86626056,146.7010471,134.6845828,157.4151396,132.7835125,102.7373939,-0.680308512,0.189418614,-3.591561031,0.000328703,0.025166881
Sh3bp5l,1378.444164,1372.877538,1304.674056,1546.996746,1424.577189,1118.152399,1094.14531,1066.749572,1157.971643,1187.846305,1200.452765,0.321644231,0.0895743,3.590809331,0.000329653,0.025166881
Spin4,209.0624033,165.7259314,231.9653791,187.6008916,229.1652863,260.7394678,343.3212005,268.1772667,347.1758558,316.0041731,246.2018365,-0.588472047,0.163866792,-3.591161094,0.000329208,0.025166881
Grin2a,17.58468813,36.28319208,142.7479256,17.05462651,46.90517555,8.788970825,4.075029086,3.575696889,9.70367299,13.3812842,108.5901642,2.714731236,0.756768839,3.587266147,0.000334163,0.025178471
Slfn2,683.8489829,624.6592799,670.705327,618.2302108,576.2635853,374.9960885,520.5849658,358.7615879,309.4393498,442.6117082,584.9064434,0.66132608,0.184345261,3.587431957,0.000333951,0.025178471
Slu7,1783.868918,1641.569285,1639.501911,1798.552487,1679.205285,1927.714268,2094.56495,1949.946703,2149.90266,1867.203811,1871.566612,-0.224815596,0.062651028,-3.588378379,0.000332741,0.025178471
Hmha1,1190.874157,1069.863853,1349.807591,1224.380061,911.3005535,857.4129316,845.5685354,764.0072353,790.3102557,844.0502343,1034.329618,0.487174643,0.13634411,3.57312569,0.000352745,0.026236381
Ptprc,1626.583652,1293.446766,1977.478617,1730.333981,891.1983354,808.5853159,767.1242255,600.7170773,723.4627307,695.8267785,1366.000123,1.06444216,0.297836938,3.573909155,0.000351691,0.026236381
Mmp8,14.65390678,24.51567032,72.42357991,4.263656626,22.78251384,0.976552314,2.037514543,2.383797926,6.469115326,1.029329554,17.93827264,3.431652902,0.960929934,3.571179106,0.000355378,0.026319216
St6galnac3,661.3796592,447.1658267,537.4039553,324.0379036,385.9625874,321.2857113,328.0398414,265.7934687,239.3572671,250.1270816,390.8447619,0.745308282,0.208969985,3.566580535,0.00036167,0.026671216
Hapln4,26.3770322,85.31453273,74.52281411,36.95169076,24.12266171,25.39036016,23.43141725,19.07038341,19.40734598,13.3812842,38.22193709,1.297057574,0.364371597,3.55971098,0.000371263,0.02714764
Fmnl1,545.1253321,541.3060008,667.5564757,688.5805452,672.7542322,487.2996046,387.1277632,376.6400723,376.2868748,423.0544467,547.2455688,0.602869407,0.169480866,3.557153206,0.000374896,0.027298065
Prlr,664.3104405,1189.500324,1047.517866,613.2559448,601.7263949,591.7907022,411.5779377,485.1028779,387.0687337,502.3128223,604.0740266,0.791560157,0.222604518,3.55590338,0.000376683,0.027313422
Strip1,1831.738347,1794.547068,2117.077691,1839.767834,1844.043473,1600.569242,1514.892063,1681.769437,1637.764363,1480.175899,1731.398332,0.25235511,0.071056209,3.55148571,0.000383063,0.027660326
Csnk1a1,7344.538076,6985.985415,7085.965043,7137.361192,6952.687164,7598.553554,8128.66427,8488.704414,8476.697449,7847.60852,7639.212906,-0.191028852,0.053809895,-3.550069222,0.00038513,0.027694194
Lcp2,309.6858965,248.0985837,386.2590929,309.1151054,239.8864692,206.0525382,163.0011634,115.6141994,164.9624408,150.2821149,275.6493856,0.899760186,0.253730281,3.546128522,0.000390935,0.027880297
Mapkapk3,570.5254371,733.5088561,1140.933788,597.6225371,580.2840289,485.3465,360.6400741,401.6699505,397.8505926,492.0195268,564.0368743,0.760842325,0.21452033,3.546714323,0.000390067,0.027880297
Klf11,1800.476679,1450.347056,1821.085669,1581.816608,1317.365359,2790.009961,2370.648171,1886.776058,1989.252963,2287.170269,1871.246625,-0.506383633,0.142920204,-3.543121403,0.000395421,0.028084588
Htatsf1,1475.159949,1453.288937,1572.326416,1421.929485,1723.430164,1810.52799,1922.394971,1966.633289,1857.714285,1767.358844,1701.97282,-0.287685486,0.081342632,-3.536712298,0.000405141,0.028657506
Pgd,2176.59362,4120.593868,4180.62491,2496.370955,1831.982142,1769.512793,1393.659947,1542.317258,1210.802752,2138.946813,2200.390128,0.878229279,0.248462271,3.534658507,0.000408302,0.028763747
Asf1a,697.5259625,703.1094249,621.3733233,674.3683564,655.3323098,763.6639094,902.6189426,849.8239606,800.0139287,755.5278926,725.3992776,-0.279505166,0.07921894,-3.528261859,0.000418298,0.029294842
Zfp120,693.6182541,704.0900517,654.9610705,635.9954468,628.5293523,797.8432404,900.581428,827.1778803,757.9646791,839.932916,743.141412,-0.31367538,0.088918377,-3.527677734,0.000419222,0.029294842
Lpar2,51.77713728,29.41880439,50.38162081,45.47900401,37.52414044,18.55449396,12.22508726,33.37317096,29.11101897,15.43994331,37.72402823,0.998852322,0.283278323,3.526045736,0.000421814,0.029357585
Zfp874b,1163.520198,1175.771549,1028.624758,1154.740336,1156.547614,1159.167597,1429.316452,1439.813947,1370.374263,1374.154955,1210.604224,-0.25324869,0.071847515,-3.524807935,0.00042379,0.029377118
Cd69,26.3770322,22.5544167,28.33966171,34.81986245,14.7416266,6.835866197,8.150058172,7.151393778,3.234557663,14.41061376,17.43699999,1.680427775,0.477905794,3.516232268,0.000437718,0.030013922
