gene_names,ApoE.2,ApoE.3,ApoE.4,ApoE.5,ApoE.6,DKO.1,DKO.3,DKO.5,DKO.6,DKO.7,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ablim3,2568.91661,1867.828865,1635.054631,2123.438377,2180.1022,3037.266411,2752.619464,3763.926921,1895.19537,2657.513232,2531.215592,-0.442934139,0.190180176,-2.329023713,0.01985781,0.485382002
4930562F07Rik,49.0122248,129.7887127,144.4626582,104.4712245,80.1709125,68.38489829,71.58575735,54.58008921,58.98058333,71.02783726,84.27152715,0.646271724,0.277692097,2.327296067,0.019949513,0.486936704
9530068E07Rik,4355.3277,5753.966261,6149.043664,5473.806252,5852.476612,4446.972243,4369.673079,4431.483397,4989.899472,5207.814634,5102.421023,0.234556749,0.101050423,2.32118523,0.020276849,0.491797274
Arhgef33,37.18168778,10.3454771,12.19489971,4.859126721,11.84343026,36.14630338,68.64387691,49.33200371,20.60767369,9.38103511,24.68159765,-1.255409275,0.540827674,-2.321274105,0.020272055,0.491797274
Cwf19l2,1562.475925,1829.26845,1715.728583,1655.74743,1640.770607,1608.998964,1538.60347,1486.257814,1362.948902,1441.999111,1637.422608,0.176257818,0.0759504,2.320696382,0.020303236,0.491797274
Dpf2,1862.464542,1638.347373,1465.264104,1743.211711,1792.913134,1841.507618,1808.275843,2052.001431,2041.580915,1854.764656,1817.725684,-0.175365004,0.075573775,-2.320447853,0.020316663,0.491797274
Irf4,2885.805995,1647.752352,1398.66119,1552.490987,4184.375013,5421.945507,9949.439644,9250.275504,1123.473521,1313.344915,4732.462592,-1.213340282,0.522899966,-2.320406123,0.020318918,0.491797274
Qtrtd1,621.1031936,721.361903,705.428045,868.5689014,758.8905694,795.2186744,805.0946134,1076.907145,862.6798574,909.9604056,824.0704772,-0.276725748,0.119186506,-2.321787566,0.020244377,0.491797274
Zeb1,5982.871579,9213.117603,9816.89427,8394.141411,6305.260061,5925.062973,5238.508435,5895.699252,6224.228065,7242.159105,7203.073278,0.379599401,0.163740157,2.318303638,0.020432825,0.493326789
St6galnac2,612.65281,740.1718613,668.8433459,783.5341838,791.6877609,893.8883133,906.0991752,834.4455947,677.2107942,1110.982587,891.3203948,-0.29635081,0.127931947,-2.316472281,0.020532496,0.494893128
Cd200r4,12.67557538,24.45294586,42.21311439,8.503471762,125.7225673,15.63083389,17.65128263,5.248085501,23.45011144,5.360591491,21.3157683,1.652330815,0.71394703,2.314360513,0.020647955,0.496345567
Fancm,676.8757253,792.8397447,741.0746749,789.6080922,706.9616829,635.9795541,720.7607075,654.9610705,608.2816787,604.4066906,709.5308539,0.199968525,0.086404779,2.314322514,0.020650038,0.496345567
Reep6,166.4725567,109.0977585,92.86885167,134.8407665,147.5873616,291.1242813,281.4398953,209.92342,228.8162389,92.47020322,154.444474,-0.763896409,0.330190136,-2.313504627,0.020694911,0.496735182
1700029I15Rik,61.68780018,38.56041463,17.82331497,29.15476033,33.70822457,62.52333558,49.03134065,56.67932341,44.76839458,75.04828088,49.01759071,-0.652486456,0.282401904,-2.310488868,0.020861104,0.497010681
E130012A19Rik,16.90076717,1.880995836,4.690346044,1.21478168,5.466198579,16.60776101,16.67065582,5.248085501,17.05462651,18.76207022,12.5043414,-1.258476579,0.544997991,-2.309139849,0.020935822,0.497010681
Fgf9,94.64429617,95.93078762,122.8870663,102.0416611,54.66198579,113.3235457,138.2683806,131.2021375,152.7810291,108.5519777,109.2295789,-0.46128642,0.199739691,-2.309437937,0.020919292,0.497010681
Itgb6,22.81603568,30.09593337,38.46083756,25.51041529,38.26339006,33.21552203,51.97322109,80.82051671,28.42437751,80.40887237,44.88914953,-0.810891316,0.350937731,-2.310641589,0.02085266,0.497010681
Lrrcc1,1319.104878,2174.431186,1756.065559,1733.493458,1540.556966,1289.543796,1315.020556,1300.475587,1299.704662,1482.203547,1610.193116,0.350291773,0.151639082,2.310036233,0.020886148,0.497010681
Pgam2,140.2763675,75.23983342,80.67395195,69.24255578,73.79368082,160.2160474,102.9658154,647.6137508,71.06094377,65.66724577,155.8199714,-1.252624681,0.542273676,-2.309949269,0.020890963,0.497010681
Sema3c,2902.706762,7486.363426,5055.254966,5097.223931,4795.67822,3090.020476,2753.600091,2800.378423,4305.582583,4212.084764,4551.005396,0.562033889,0.243276916,2.310263955,0.020873545,0.497010681
Trim16,1248.966694,1013.856755,915.5555478,1060.504407,1492.272212,765.9108608,884.5253853,832.3463605,1054.544406,656.6724577,1005.332862,0.449596365,0.194678833,2.309426027,0.020919952,0.497010681
Grap,373.5069545,467.4274651,448.3970818,410.5962079,533.8653946,369.2784508,299.091178,481.774249,275.0058524,316.274898,457.7505377,0.360960129,0.156418903,2.307650309,0.021018594,0.497428851
Hps4,614.3428867,663.0510321,521.5664801,777.4602754,680.5417231,698.5028897,722.7219611,905.8195575,794.4613514,778.6259141,698.312184,-0.261475992,0.113326803,-2.307274056,0.021039547,0.497428851
Ing2,305.0588475,416.6405776,312.3770465,366.8640675,396.299397,507.0251745,542.2866276,518.5108475,330.4333885,389.983031,403.849072,-0.348172874,0.150856944,-2.307967167,0.021000963,0.497428851
App,19980.08695,18106.46591,21186.29308,22540.27408,19488.82,16776.7694,14897.68254,13531.66366,20341.19515,19257.92493,18187.97091,0.256382728,0.11122475,2.305087035,0.021161699,0.497757249
Phex,276.3275433,631.0741028,558.1511792,527.2152493,395.3883639,247.162561,356.9481599,302.2897249,386.5715341,352.4588906,411.6889523,0.536377765,0.23270501,2.304968705,0.021168326,0.497757249
Sfrp2,1103.620096,5099.37971,5858.242209,3601.827682,4918.667688,2177.570547,1620.976122,1725.570513,3074.807037,3210.994303,3321.673292,0.80137559,0.347626051,2.305280596,0.021150864,0.497757249
Slc44a2,5444.582145,5421.029998,7289.735821,5748.346911,4871.293967,4948.135855,3738.149411,3416.503661,5350.889066,5056.377924,5083.690064,0.354176212,0.153629531,2.305391488,0.021144658,0.497757249
Gm5643,137.7412525,158.9441481,194.1803262,127.5520764,170.3631891,130.9082339,128.4621125,122.8052007,108.0126345,124.6337522,150.2359996,0.36500814,0.158451855,2.303590193,0.021245659,0.498898737
4930506C21Rik,69.29314541,69.59684592,53.4699449,80.1755909,57.39508508,79.13109659,87.27578635,192.0799293,58.26997389,107.2118298,98.71516925,-0.664339622,0.288678432,-2.30131367,0.021373908,0.500953259
C1qtnf6,312.6641927,612.2641445,810.4917964,597.6725867,519.288865,367.3245965,271.6336272,378.9117732,324.0379036,553.4810715,446.5178447,0.591245201,0.257026495,2.300327835,0.021429654,0.500953259
Dsel,1730.638558,2687.002551,2562.805078,2348.172988,2138.194678,1583.598859,1541.54535,1528.242498,1944.227422,2215.264434,2114.165343,0.379931538,0.165274769,2.298787296,0.021517021,0.500953259
Fam92a,828.9826298,942.3789136,944.6356932,792.0376556,850.9049122,707.2952337,639.368682,537.4039553,783.8022098,796.0478365,809.8124629,0.331849779,0.144379047,2.298462183,0.021535498,0.500953259
Rps27,49.0122248,40.44141047,58.16029094,48.59126721,58.30611818,40.05401185,36.28319208,30.43889591,34.10925301,46.90517555,44.69931378,0.454364467,0.197673541,2.298559859,0.021529945,0.500953259
Stk16,1346.146105,1335.507043,1296.411647,1316.823341,1438.521259,1408.728905,1395.431955,1585.971438,1484.463115,1570.653307,1393.982608,-0.143613366,0.062460209,-2.299277719,0.021489174,0.500953259
Wdtc1,1871.759964,1959.997661,1851.748618,2028.685406,2105.397486,2608.395406,2228.964746,2397.325457,2113.352468,2165.678962,2070.341864,-0.230015383,0.100024326,-2.299594436,0.021471208,0.500953259
Cntln,1139.111707,1777.541065,1852.686687,1746.856056,1353.795182,1134.212384,1112.030806,1208.109282,1055.255015,1594.775969,1489.202989,0.367274784,0.159893956,2.296989779,0.021619353,0.502229737
Ctla4,11.83053702,5.642987507,12.19489971,2.429563361,5.466198579,30.28474067,15.69002901,19.9427249,30.55620582,2.680295746,11.23948173,-1.398675942,0.60909707,-2.296310409,0.021658139,0.502457236
Tlr2,377.7321463,472.1299547,644.4535464,326.776272,751.6023047,333.1321474,347.1418918,409.3506691,283.5331657,398.0239182,397.3837261,0.54064474,0.235544305,2.295299559,0.021715963,0.503125183
Lamp3,5.070230152,10.3454771,4.690346044,1.21478168,2.73309929,10.7461983,4.903134065,8.396936802,19.89706426,14.7416266,8.783456335,-1.273182708,0.555106769,-2.293581664,0.02181454,0.504061295
9130206I24Rik,133.5160607,82.76381677,66.60291382,74.1016825,63.77231676,90.85422201,101.9851885,101.8128587,174.8099217,144.7359703,108.0118693,-0.544129971,0.237700234,-2.289143609,0.02207101,0.504605012
C1qc,1844.718737,2750.95641,3613.442592,1472.315397,6608.634083,1973.392779,2009.30434,2435.111672,1645.771458,1768.995192,2169.904476,0.728481841,0.317965034,2.291075319,0.021959058,0.504605012
Glb1l,607.5825799,727.0048905,839.5719419,640.1899455,732.4706096,618.3948659,568.7635515,593.0336616,523.7191556,641.9308311,656.4460312,0.270007113,0.117803514,2.292012377,0.021904929,0.504605012
Iah1,647.2993827,525.7383361,425.8834208,507.7787424,990.292976,1019.911912,1053.193197,1086.353699,656.6031205,664.7133449,794.3748995,-0.532405558,0.232514614,-2.289772448,0.022034511,0.504605012
Matk,95.48933453,119.4432356,127.5774124,69.24255578,179.47352,54.70791863,74.52763778,88.16783642,100.9065402,84.42931599,90.2821264,0.555325895,0.242436963,2.290599123,0.02198661,0.504605012
Mir324,21.97099732,14.10746877,7.50455367,19.43650689,14.57652955,32.23859491,18.63190945,38.83583271,24.16072088,20.10221809,21.17997178,-0.792651269,0.346239147,-2.289317301,0.022060923,0.504605012
Srp54b,79.43360571,50.78688756,52.53187569,76.53124586,73.79368082,53.73099151,30.3994312,58.77855761,38.37290964,40.20443618,56.69134355,0.59000607,0.257577563,2.290595745,0.021986805,0.504605012
Tnxb,16932.87863,32487.61957,37440.21826,37092.14383,23761.56522,19311.89528,21437.48276,21582.22681,21216.66598,25914.43942,25049.80587,0.43236722,0.188678532,2.291554929,0.021931339,0.504605012
Stk40,1814.297356,2766.004376,2569.371563,2887.536054,2242.052451,2633.795511,2712.413765,3535.110393,2837.463485,3646.542362,2637.892646,-0.323437702,0.141333898,-2.288465166,0.022110446,0.504840629
Scarb1,4115.336807,2001.379569,2358.305991,2672.519697,2628.330484,3948.739413,4310.83547,4926.902668,2887.916755,3119.864248,3026.236218,-0.478396926,0.209124288,-2.287620112,0.022159654,0.505298418
4930524L23Rik,45.63207137,58.3108709,66.60291382,68.0277741,45.55165483,42.00786609,28.43817758,46.18315241,44.76839458,38.86428831,48.4855874,0.492936657,0.215598688,2.286362043,0.022233087,0.506306698
Ccm2l,701.3818377,858.674599,847.0764955,1145.539125,923.7875599,1212.366554,1012.987498,1219.65507,862.6798574,1547.870793,1110.865474,-0.38698637,0.169342645,-2.285226909,0.022299526,0.507153266
Sephs1,1185.588817,1483.165216,1483.087419,1489.32234,1534.179735,1337.413225,1187.53907,1230.151241,1122.052302,1274.480627,1343.590601,0.22238559,0.097393583,2.283370041,0.02240858,0.50896553
Fgfr1op2,2917.917452,3352.875077,2943.661177,3156.002805,3286.096379,2912.21974,2820.282714,2825.569234,2865.177253,2771.425801,3019.685523,0.141017512,0.061776259,2.282713683,0.022447239,0.509176251
Ppapdc1b,916.8666191,795.6612385,893.979956,810.2593808,751.6023047,684.82591,682.5162618,753.6250779,772.4324588,727.7002949,793.8871619,0.203000122,0.088969251,2.281688572,0.022507733,0.509881069
Il22ra2,0.845038359,7.523983342,0.938069209,6.073908402,9.110330966,29.30781355,17.65128263,11.5457881,9.948532128,4.020443618,8.357975416,-1.583197208,0.694272449,-2.280368765,0.022585827,0.510982211
Adamts6,799.4062873,2102.953344,2751.356989,1784.514288,1042.221862,952.5039404,892.3703998,1122.04068,809.3841496,1429.93778,1441.724965,0.704270796,0.309110551,2.278378379,0.022704043,0.51165289
Ddx58,2205.550116,1969.40264,1964.316923,1988.597611,1819.333094,1758.468813,1734.728832,1768.604814,1868.902821,1720.749869,1824.999797,0.167927501,0.07369487,2.278686433,0.022685712,0.51165289
Dnajb7,30.42138091,24.45294586,26.26593785,32.79910537,32.79719148,32.23859491,45.1088334,54.58008921,38.37290964,37.52414044,36.30176028,-0.503532018,0.220967558,-2.278759939,0.02268134,0.51165289
Aknad1,33.80153435,248.2914503,147.2768658,190.7207238,81.0819456,64.47718981,50.99259427,70.32434571,64.66545883,108.5519777,114.0012429,0.967749903,0.425422721,2.274795996,0.022918171,0.514471367
Ccdc88a,2846.93423,4935.733073,4600.2914,4058.585594,3184.971706,2544.895143,2759.483852,2801.42804,3265.250366,3570.153933,3533.362428,0.393533326,0.172960381,2.275280178,0.022889128,0.514471367
Rgl3,464.7710972,484.3564277,419.3169363,590.3838966,429.0965885,500.1866846,562.8797906,759.9227805,525.1403745,604.4066906,526.8928411,-0.306768575,0.134833279,-2.275169587,0.022895759,0.514471367
Epyc,2.535115076,10.3454771,8.442622879,2.429563361,20.04272812,17.58468813,30.3994312,46.18315241,12.79096988,5.360591491,17.02761719,-1.349895491,0.593714456,-2.273644303,0.022987381,0.514881245
Spata25,32.11145763,20.69095419,48.77959886,20.65128857,25.5089267,14.65390678,5.883760878,28.33966171,20.60767369,10.72118298,23.74023488,0.873363097,0.384148546,2.273503587,0.02299585,0.514881245
9430037G07Rik,584.7665442,610.3831487,481.2295041,553.9404462,481.025475,406.4016813,471.681497,495.4192713,482.5038082,486.4736778,511.5951962,0.211397749,0.09319574,2.268319873,0.023309717,0.515251791
Atad2,795.1810955,1090.977585,971.8397003,1098.162639,1044.043929,855.7881557,749.1988851,760.9723976,864.8116857,954.1852854,965.2865858,0.256670967,0.113142246,2.268568773,0.023294562,0.515251791
Bcat2,2198.789809,2069.095419,1140.692158,1800.30645,4344.716838,5451.253321,4595.217246,3611.732442,2329.377737,2971.107834,2754.665821,-0.714418568,0.314412627,-2.272232429,0.023072476,0.515251791
C1qb,1757.679786,2876.042633,3754.152974,1195.345173,6625.032678,1984.138977,1956.350492,2370.035412,1446.090206,1651.062179,2093.095376,0.784955825,0.345410875,2.272527825,0.023054649,0.515251791
Gm5796,8.450383586,1.880995836,5.628415253,2.429563361,1.822066193,5.86156271,7.845014504,20.992342,10.65914157,5.360591491,8.725707104,-1.306598077,0.575491204,-2.270404946,0.023183025,0.515251791
Gng7,317.7344228,224.7790024,228.8888869,157.9216184,237.7796382,260.8395406,326.5487287,357.9194312,381.5972681,249.2675043,249.7538159,-0.432653554,0.19072524,-2.268465114,0.023300873,0.515251791
Hyi,328.7199215,407.2355984,442.7686665,375.3675392,408.1428273,325.3167304,282.4205221,228.8165278,343.9349679,387.3027352,357.1006529,0.324989754,0.143096704,2.27111977,0.023139728,0.515251791
Scel,2.535115076,4.702489589,1.876138418,4.859126721,11.84343026,15.63083389,11.76752176,23.0915762,12.08036044,20.10221809,11.37308477,-1.673671983,0.737329958,-2.269909101,0.023213099,0.515251791
Zfp112,289.848157,501.2853902,373.3515451,515.0674325,295.1747233,295.0319898,263.7886127,256.1065724,306.9832771,329.6763767,334.8545868,0.442655297,0.194957437,2.270522755,0.023175884,0.515251791
Atl2,2194.564617,2608.941224,2441.79415,3145.06977,3788.075616,4135.332492,5002.177373,5364.592999,2512.004362,3091.721143,3391.14313,-0.503936369,0.222336753,-2.26654551,0.023418004,0.51649118
Ctsa,3835.62911,4649.821706,5640.610152,4023.356925,6587.680321,4051.31676,3584.191001,4206.865338,3788.258913,4230.846834,4249.679259,0.31692469,0.139986631,2.263963988,0.02357633,0.51649118
Fam110c,24.5061124,7.523983342,17.82331497,7.288690082,78.34884631,84.9926593,107.8689494,52.48085501,40.50473795,60.30665428,39.12485854,-1.346807319,0.594639568,-2.264913725,0.023517974,0.51649118
Fbln5,4544.616293,11230.48564,13056.98532,9873.745498,10911.4434,5202.136905,5174.767692,7803.90314,6882.252404,8723.022504,7904.765746,0.554459951,0.244955723,2.263510905,0.023604213,0.51649118
N4bp1,1960.488992,2091.667369,1857.377033,2162.311391,1854.863385,2101.370232,2126.979557,2187.402037,2290.294218,2168.359258,2025.350991,-0.132994018,0.058719513,-2.264903301,0.023518614,0.51649118
Pdk3,615.1879251,1015.737751,1015.928953,724.0098815,703.3175506,512.8867372,519.7322109,448.1865018,625.3363052,808.1091673,739.5937528,0.484325279,0.21394041,2.263832618,0.023584412,0.51649118
Rnf152,1974.009606,1970.343138,1489.653904,1831.890774,1688.144328,2188.316745,2254.461043,2569.462661,2335.062612,1929.812937,2037.444731,-0.333032523,0.147061958,-2.264572894,0.023538902,0.51649118
Slc6a20b,164.7824799,205.0285461,199.8087415,178.572907,104.7688061,168.0314644,114.7333371,70.32434571,129.3309177,115.2527171,140.4211746,0.509827752,0.224988942,2.266012485,0.023450619,0.51649118
Irf5,476.6016343,513.5118631,705.428045,257.5337162,1019.446035,442.5479846,315.7618338,435.5910966,402.9155512,318.9551937,424.7699574,0.634059267,0.280283874,2.262203884,0.023684809,0.517601196
Hspa12b,1716.272906,1733.337663,1508.415288,2012.893244,1668.1016,2246.932372,1950.466731,2012.115981,1981.889722,2389.483657,2112.252927,-0.292504199,0.129361949,-2.261130128,0.0237512,0.518398362
Ghsr,5.070230152,5.642987507,10.3187613,7.288690082,4.555165483,6.838489829,1.961253626,1.0496171,1.421218875,1.340147873,5.139932515,1.367485626,0.605313028,2.259137937,0.023874806,0.520440739
Taok1,15132.94693,19905.63843,18007.17653,18012.78276,15458.40958,14699.82235,15600.79197,15142.8259,16339.0428,14724.20468,16510.1889,0.177255345,0.078558925,2.256336191,0.024049584,0.52293513
Triqk,234.0756253,424.1645609,387.4225832,387.515356,438.2069195,311.6397508,264.7692395,272.900446,267.1891486,298.8529756,339.8317863,0.402967012,0.178577966,2.256532659,0.024037292,0.52293513
Hvcn1,468.996289,531.3813236,706.3661142,451.8987851,859.1042101,421.055588,373.6188157,568.8924683,499.5584347,388.6428831,472.5523633,0.422190418,0.187279825,2.254329419,0.024175452,0.523954467
Laptm5,1301.359072,1797.291521,2895.819647,724.0098815,4027.67732,1266.097545,1227.74477,1598.566844,1178.190448,989.0291301,1358.791216,0.779765952,0.345925661,2.254143128,0.024187165,0.523954467
Tyrobp,482.5169028,814.4711968,1002.795984,304.9102018,1975.119753,588.1101253,500.1196746,610.8771523,386.5715341,479.7729385,573.0209479,0.836594031,0.371050158,2.25466561,0.024154326,0.523954467
4931429L15Rik,13.52061374,27.27443962,23.45173022,21.86607025,14.57652955,14.65390678,7.845014504,15.7442565,7.816703815,14.7416266,16.55983856,0.752003999,0.333739482,2.253266511,0.02424235,0.524199873
Cenph,14.3656521,4.702489589,10.3187613,3.644345041,7.288264773,3.907708474,0.980626813,4.198468401,3.553047189,4.020443618,5.273830642,1.308851925,0.580936734,2.25300252,0.02425899,0.524199873
Cpt1a,8423.342359,6858.110817,7513.934362,6060.545803,5659.337596,5550.899887,5157.116409,3880.434419,7185.682634,5051.017333,6214.038788,0.363487749,0.161447832,2.251425395,0.024358607,0.524699056
Cx3cr1,484.2069795,288.7328608,407.1220366,145.7738016,380.8118344,196.3623508,144.1521415,328.5301524,202.5236898,207.7229203,219.3350853,0.663217071,0.294989678,2.248272124,0.024558843,0.524699056
