gene_names,DKO.1,DKO.3,DKO.5,DKO.6,DKO.7,WT.1,WT.2,WT.3,WT.5,WT.6,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Mir703,36.14630338,36.28319208,28.33966171,22.73950201,26.80295746,34.17933099,44.82531995,20.26228237,34.50194841,30.87988662,31.74729412,-0.139440309,0.301414641,-0.462619561,0.643637085,0.874560147
Mrpl16,647.7026795,848.2421932,768.3197173,807.9629307,458.3305725,777.3356418,653.0234111,587.6061887,506.7473672,748.3225857,680.281102,0.109976522,0.237737631,0.462596187,0.643653842,0.874560147
Zfp771,496.2789761,425.5920368,406.2018178,395.8094568,570.9029938,373.0429839,362.6775887,476.7595852,506.7473672,475.5502539,435.2503595,0.061831102,0.1335995,0.46280938,0.643501007,0.874560147
Pcgf2,486.509705,471.681497,463.9307583,393.6776285,593.6855077,453.1202736,425.8405395,441.0026163,520.7637838,429.230424,466.1860702,0.084151238,0.182086619,0.462149491,0.643974121,0.874819434
Fam109b,149.4698491,106.8883226,131.2021375,137.8582309,178.2396671,139.6469809,150.7760762,100.1195129,162.806069,103.962285,141.4606932,0.092941935,0.201180882,0.461981946,0.644094268,0.874914066
Fap,244.2317796,366.754428,545.8008921,393.6776285,310.9143065,371.0898793,375.9214332,374.2562744,460.3853741,410.702492,414.3642622,-0.09748733,0.211212127,-0.461561235,0.644395999,0.875186729
10-Sep,1307.128484,1415.044491,1467.364706,932.3195823,946.1443982,1197.253137,1172.58962,1190.707064,1052.309426,1126.086532,1200.856795,0.080442065,0.174260312,0.461620115,0.644353767,0.875186729
Dok6,41.03093897,53.93447471,48.28238661,86.6943514,38.86428831,68.35866197,59.08792175,40.52456474,57.14385205,73.08239833,54.75032455,-0.13909923,0.301489479,-0.461373414,0.644530723,0.875301107
Blcap,1624.629798,1676.87185,2364.787327,1686.276196,1194.071755,2407.201454,1467.010471,1205.009852,1148.26797,1675.748514,1646.055933,0.112895726,0.24474164,0.461285322,0.644593915,0.875318331
Fyttd1,3578.484035,3131.141414,3358.774721,3196.321251,2961.726799,3151.334317,3349.673909,3321.82241,3589.28082,3207.39089,3281.720248,-0.034108881,0.073978358,-0.461065663,0.644751496,0.875463717
Cdk5rap3,840.1573218,891.389773,928.9111337,799.4356174,1026.553271,897.4515764,860.8498945,935.6406859,912.145261,713.3253809,897.2424695,0.053355205,0.115837428,0.460604189,0.645082606,0.875638878
Fmo4,187.5700067,146.1133951,142.7479256,38.37290964,72.36798513,116.2097253,136.5134744,138.2602797,115.36589,150.2821149,121.9338698,-0.162203831,0.352144206,-0.460617635,0.645072957,0.875638878
Klhdc2,2078.900908,2082.851351,1794.845241,2686.814284,1441.999111,2032.205365,2036.495786,1766.394263,1658.249895,1955.726153,1998.30344,0.094526338,0.205156592,0.460752136,0.644976445,0.875638878
Ttc32,181.708444,191.2222285,163.7402676,142.832497,83.08916811,148.4359517,129.3821735,140.6440776,115.36589,163.6633991,145.2538333,0.131225264,0.284838683,0.460700291,0.645013646,0.875638878
Ip6k1,6165.387044,5930.830965,5344.650274,6868.750825,6258.490566,6169.857519,6139.031318,6587.625568,6544.588338,6010.255266,6039.592734,-0.040873714,0.088778006,-0.460403607,0.645226546,0.875765667
Capza1,4353.18724,4246.1141,4427.284929,4903.20512,3662.624136,3836.874041,4321.568346,4202.635743,4241.583282,4317.008149,4418.438832,0.046188944,0.100393196,0.460080426,0.645458493,0.875883341
Pnpla8,9738.009516,9175.725089,9995.503645,6137.533714,4855.355743,7841.71508,6741.116866,6921.357278,5761.825384,9754.956183,7471.969479,0.108142702,0.235092252,0.460001131,0.645515409,0.875883341
Sharpin,1145.93551,891.389773,855.4379367,949.3742088,1108.302291,913.0764135,995.3258543,928.4892922,1057.700356,892.4287233,953.0254548,0.047491187,0.103237783,0.460017505,0.645503656,0.875883341
2310035C23Rik,2607.418479,2777.135134,2482.344442,3111.048118,2621.329239,2571.262242,3025.709096,2898.698278,2931.587429,2705.078068,2772.190399,-0.055055752,0.119972923,-0.458901483,0.646304913,0.875966431
2310061J03Rik,188.5469339,187.2997213,155.3433308,130.0415271,103.1913862,177.7325211,136.5134744,106.0790077,102.4276593,187.3379788,139.0973047,0.106363492,0.231762663,0.458932819,0.64628241,0.875966431
4933411E08Rik,75.22338812,63.74074284,76.62204831,60.40180221,87.10961173,62.49934809,69.27549446,94.16001808,91.64580046,74.11172789,77.77404304,-0.113219331,0.247078282,-0.458232628,0.646785321,0.875966431
A730017L22Rik,1686.176206,1949.486104,2372.134646,1961.992658,2590.505838,1973.612226,1985.557922,2736.600019,2542.362323,2073.069722,2177.505591,-0.099259006,0.216682159,-0.458085735,0.646890847,0.875966431
Akap1,6201.533348,6501.55577,11015.73147,5043.19518,4711.959921,8960.844032,5420.807442,4889.169546,3385.503687,7822.90461,6117.511861,0.135176315,0.295026231,0.458184054,0.646820215,0.875966431
Atp9a,4522.195631,5867.090222,3305.244249,9596.780456,3387.893822,5218.695565,5270.031366,3827.18757,3167.710138,6073.044368,4968.204364,0.17967168,0.391625915,0.458783939,0.64638933,0.875966431
Cdc27,4114.817023,4433.413821,4492.361189,4648.806942,3299.444063,3879.842343,4315.455802,3886.782518,4013.007874,4252.160387,4083.373609,0.045343897,0.098692182,0.459447709,0.645912694,0.875966431
Col17a1,56.66177287,41.18632614,47.23276951,44.76839458,72.36798513,68.35866197,66.21922265,33.37317096,83.02031335,40.14385261,60.32933399,-0.159130276,0.347291465,-0.45820382,0.646806016,0.875966431
Cox6c,5299.829617,6630.017882,7738.82688,3886.323015,3655.923397,6184.505804,4282.85557,4508.953777,3604.375423,6298.467541,5057.611747,0.129230134,0.281813531,0.45856611,0.646545778,0.875966431
D5Ertd605e,42.00786609,40.20569933,58.77855761,44.76839458,49.58547129,51.75727263,35.6565045,60.78684711,61.4565956,46.31982993,51.12223828,-0.121988237,0.266123327,-0.458389871,0.646672368,0.875966431
Etfdh,9421.48513,12500.04998,12926.03459,7005.898447,3869.006909,16707.83354,7652.904624,8799.790044,4698.734099,13998.88193,9337.436088,-0.181659586,0.395479,-0.459340662,0.645989552,0.875966431
Fam126a,2022.239135,1759.244502,1858.871884,1911.539387,1797.138297,1755.84106,1927.488758,1805.726929,1906.232649,1715.892366,1858.241422,0.037614294,0.081982232,0.458810319,0.646370384,0.875966431
Fh1,5383.84535,7568.477742,8163.921805,4739.76495,2857.195265,7357.345133,4039.372582,4288.452469,2968.245749,6989.147672,5290.643562,0.163183177,0.355204019,0.459406898,0.645941995,0.875966431
Glis1,20.51546949,27.45755076,16.7938736,29.13498695,54.94606279,31.24967404,21.3939027,59.59494815,40.97106373,17.49860242,34.08184544,-0.203749934,0.444484779,-0.458395751,0.646668144,0.875966431
Gm10012,455.2480372,540.3253739,643.4152824,365.253251,246.5872086,479.4871861,384.0714914,410.0132433,253.3736836,508.4887997,408.0006406,0.14539624,0.317319348,0.458201621,0.646807596,0.875966431
Mmp27,69.36182541,66.68262328,34.63736431,26.2925492,34.84384469,23.43725553,34.63774723,47.67595852,48.51836495,45.29050038,49.10453902,0.217593332,0.474005398,0.459052434,0.646196513,0.875966431
Pamr1,1639.283705,850.2034468,1288.929799,1441.826549,1549.210941,1487.289174,1550.548567,1321.81595,1714.315561,1332.981772,1629.946382,-0.129928279,0.282793599,-0.459445617,0.645914197,0.875966431
Pcdhgb6,741.4876829,747.2376315,800.8578474,735.480768,985.0086865,718.742503,716.1863619,862.9348492,823.7340182,698.9147672,777.9834599,0.068872655,0.149977934,0.459218589,0.646077203,0.875966431
Prkaa2,2371.002116,2396.651931,2776.23723,3012.984016,3046.156115,2721.651299,2583.568441,3141.845666,3338.063508,2531.121373,2830.873419,-0.073689328,0.16057248,-0.458916296,0.646294276,0.875966431
Rufy1,1196.73572,1073.78636,1195.513877,1066.624766,1238.296634,1179.675195,1121.651756,1144.223004,1306.761296,1168.289044,1146.365962,-0.038379621,0.083662625,-0.458742728,0.646418926,0.875966431
Sfxn3,1936.269549,1953.408611,1688.833914,2686.814284,2861.215708,2100.564027,2140.409028,2470.80655,3021.076857,2088.509665,2380.970968,-0.087403129,0.190645778,-0.458458246,0.646623253,0.875966431
Slc51b,72.29260676,83.3532791,103.9120929,125.067261,172.8790756,111.3269638,100.8569699,132.3007849,214.5589917,72.05306878,133.017808,-0.180467074,0.392726551,-0.459523485,0.645858291,0.875966431
Smo,1788.753554,1673.92997,1700.379702,1896.616589,2672.254858,1811.504542,1996.764252,2191.902193,2613.522592,1766.329515,2095.221719,-0.093324063,0.203645849,-0.458266465,0.646761014,0.875966431
Thap2,580.2947083,688.4000227,773.5678028,697.1078584,770.5850269,785.1480603,640.7983238,768.7748311,734.2445895,764.7918586,703.5414738,-0.074162489,0.161563566,-0.459029785,0.646212777,0.875966431
Tnfrsf25,109.4158373,144.1521415,193.1295464,155.6234669,310.9143065,177.7325211,175.2262507,226.460803,228.5754082,189.3966379,181.5747498,-0.131371701,0.286745481,-0.458147417,0.646846534,0.875966431
Zbtb48,300.8935525,285.3624026,336.9270892,264.3467108,443.5889459,310.5436358,336.1898996,351.6101941,295.4229332,250.1270816,308.9163693,0.074749739,0.162635251,0.45961585,0.64579198,0.875966431
Scarna17,39.07708474,35.30256527,40.93506691,27.00315863,54.94606279,37.10898793,40.75029086,42.90836267,49.59655084,44.26117082,39.09485333,-0.13640459,0.297845233,-0.457971373,0.646973009,0.876009238
Hs3st4,13.67697966,12.74814857,24.1411933,12.79096988,28.14310533,21.48415091,15.28135907,14.30278756,28.03283308,21.61592063,18.48963031,-0.169105815,0.369377795,-0.457812616,0.647087071,0.87609523
Paqr8,469.901944,638.3880552,259.2554237,780.9597721,394.0034746,501.9478893,674.4173138,498.2137665,522.9201555,630.9790166,540.7466969,-0.152747131,0.333702963,-0.457733817,0.647143689,0.87610344
Ralgapa1,8985.775635,9450.300596,9542.069058,10687.56594,11168.79237,9314.35597,10170.25384,11019.10591,11285.37169,9918.619582,10143.84625,-0.053236783,0.116325012,-0.457655515,0.647199953,0.876111169
Cherp,1464.41375,1519.97156,1700.379702,1607.398548,2138.876005,1485.336069,1483.310587,1667.466649,1863.105214,1572.815558,1634.970445,0.062073629,0.13567842,0.457505537,0.647307724,0.876111291
Gm16853,29.30781355,37.26381889,51.43123791,37.6623002,45.56502768,42.96830181,48.90034903,15.49468652,49.59655084,23.67457974,44.49616198,0.145145022,0.317347189,0.457369804,0.647405264,0.876111291
Larp4b,3716.230758,3630.280462,3843.697821,4144.98485,3412.016484,3779.257455,3582.969324,3539.93992,3648.581044,3787.932759,3710.057937,0.03244465,0.070925142,0.457449205,0.647348204,0.876111291
Mst1,69.36182541,47.07008702,54.58008921,45.47900401,77.72857662,65.42900503,71.31300901,58.40304919,54.98748027,58.67178458,63.68078244,-0.089689904,0.196075092,-0.457426301,0.647364664,0.876111291
Wdr90,592.0178338,624.6592799,687.4992006,570.6193785,726.3601471,583.9782837,591.8979748,663.8877224,707.2899423,531.1340499,592.4372363,0.05497115,0.120207113,0.457303637,0.647452816,0.876111291
Slamf9,220.7855288,165.7259314,271.8508289,166.2826084,233.1857299,240.2318692,202.732697,212.1580154,391.3814772,123.5195465,263.6707594,-0.146516015,0.320441596,-0.457231574,0.647504606,0.876112963
Efna4,37.1232305,45.1088334,25.1908104,34.81986245,37.52414044,31.24967404,13.24384453,35.75696889,42.04924962,41.17318216,37.61052234,0.13975352,0.30571729,0.457133188,0.647575317,0.876140233
Cat,38861.18384,19936.14311,19009.6153,10735.88739,7625.441396,20050.57211,12372.80706,16548.3252,10367.8355,24760.52242,16992.89722,0.193458931,0.423584136,0.45671902,0.647873018,0.876406167
Gart,1837.59991,1773.953905,1908.203888,1806.369191,1687.246172,1927.714268,1635.105421,1654.355761,1713.237376,1791.033424,1786.101212,0.047558449,0.104184178,0.45648437,0.648041708,0.876565279
Vps13b,9780.017382,10157.33253,11267.63957,10046.59623,11726.29389,10231.33859,11010.72859,11239.60722,11343.59372,10576.36117,10579.48414,-0.038409472,0.084154768,-0.456414694,0.648091801,0.876565279
Mcm2,249.1164152,244.1760764,257.1561895,289.2180412,251.9478001,278.3174095,301.5521524,261.0258729,286.7974461,215.1298768,263.1786208,-0.05345312,0.117195245,-0.456103142,0.648315811,0.876696652
Ndc80,9.769271184,19.61253626,15.7442565,13.50157932,37.52414044,21.48415091,15.28135907,17.87848444,15.09460243,13.3812842,20.10905669,0.173428881,0.380328011,0.455998181,0.648391286,0.876696652
Ppp2r2a,2289.917166,2884.023457,2965.168308,2635.650405,2481.95386,2568.332585,2651.825178,2911.809167,2660.962771,2943.882524,2659.066067,-0.05115056,0.112129184,-0.456175263,0.648263952,0.876696652
Sympk,3254.144231,3335.111791,3513.068434,3560.153283,3643.862066,3405.237918,2949.302301,3491.072063,3487.931347,3613.976064,3279.252979,0.030154383,0.066127132,0.456006209,0.648385513,0.876696652
Clstn1,6278.71059,6886.942107,5039.211698,10883.69415,7878.729344,6614.188822,7265.776861,6606.695952,7902.024371,6327.288768,7506.365391,0.090753141,0.199055986,0.45591767,0.648449183,0.876706533
Gtf2b,911.4730015,924.7310846,859.6364051,962.1651787,691.5163024,883.779844,999.4008834,835.521173,909.9888892,914.0446439,874.4900437,-0.061323089,0.13454556,-0.455779359,0.648548648,0.876772609
Klk13,16.60776101,26.47692395,19.9427249,36.95169076,16.08177447,15.62483702,19.35638816,21.45418133,20.48553187,29.85055707,22.48644916,0.149377401,0.327929109,0.455517358,0.648737083,0.876897484
Supv3l1,863.6035727,1021.813139,1175.571152,814.3584156,658.0126056,1025.37993,790.5556427,747.3206498,641.5206032,1063.297429,848.3157175,0.087030066,0.191060624,0.455510218,0.648742218,0.876897484
Shmt2,606.6717405,624.6592799,792.4609106,758.9308795,901.9195184,755.8514909,684.6048865,654.3525307,789.2320698,657.741585,713.8178506,0.055116098,0.121072014,0.455234003,0.648940901,0.87709763
Blvrb,1006.234932,800.1914794,878.5295129,711.3200472,564.2022545,761.7108048,748.7865946,712.7555799,612.4095842,830.6689501,866.0450176,0.111603083,0.245250766,0.455057021,0.649068217,0.877188336
Tbc1d5,1417.521249,1564.099767,1661.54387,1536.337604,1738.171791,1596.663033,1543.417266,1637.669175,1747.739324,1596.490138,1649.07432,-0.037644078,0.082734238,-0.454999991,0.649109246,0.877188336
Acvr1b,1179.151032,1067.902599,1013.930119,1232.907374,1499.62547,1281.236636,1273.446589,1196.666559,1412.423513,1085.942679,1297.305802,-0.061194457,0.13459002,-0.454673063,0.649344463,0.877274873
Itgb1bp2,77.17724235,37.26381889,341.1255576,36.24108132,38.86428831,134.7642193,68.25673719,83.43292741,49.59655084,109.1089327,80.53285362,0.252214282,0.554629337,0.454743853,0.649293528,0.877274873
Mrgprb2,17.58468813,25.49629714,4.198468401,24.16072088,1.340147873,29.29656942,9.168815444,19.07038341,9.70367299,24.7039093,18.12285073,-0.320579389,0.705144191,-0.454629555,0.649375769,0.877274873
Zyx,8122.172062,6274.050349,7617.071296,7946.034733,14969.45174,8282.140174,7807.755729,12015.53345,14373.29607,7270.15464,9613.669333,-0.147075317,0.323503393,-0.454632995,0.649373293,0.877274873
Dennd4c,6377.380229,5706.267425,6256.767534,4501.710788,5612.539291,5766.541413,5775.334972,6085.836105,6396.876872,5724.10165,5949.083854,-0.064264615,0.141448693,-0.454331631,0.649590153,0.877437503
Lmbrd2,1106.858425,1813.178977,1286.830565,2313.03372,1144.486283,1427.719483,1482.29183,1386.178494,1360.67059,1510.026456,1552.968513,0.097605705,0.214838382,0.454321543,0.649597413,0.877437503
Naa30,2270.378623,2570.222877,2392.077371,1993.970082,1715.389277,1956.034285,2075.208562,2047.682418,1974.15836,2494.065509,2067.565152,0.053367179,0.117518817,0.454116037,0.649745312,0.877500487
Ninj1,1439.013645,1343.458734,1228.052007,1193.823855,1061.397115,1497.054697,986.1570389,1104.890339,1115.922394,1188.875635,1299.919868,0.088593748,0.195083117,0.454133341,0.649732857,0.877500487
Sfi1,2147.285806,2105.405767,2605.149643,2219.233274,3519.228314,1915.019087,2187.271862,2798.578765,2946.682031,1968.078107,2376.638398,0.092022115,0.202713552,0.453951468,0.649863758,0.877592062
Ing4,1917.707933,1539.584096,1655.246167,1400.611202,1582.714638,1579.085092,1484.329345,1535.165864,1602.184229,1624.282036,1564.700982,0.048675152,0.107262919,0.453792905,0.649977891,0.877645671
Slc7a6os,747.3492456,717.8188271,841.7929144,551.4329237,663.373197,707.0238752,647.9296247,641.2416421,691.117154,713.3253809,671.4565022,0.048583071,0.107068808,0.453755602,0.650004742,0.877645671
Hist1h2ak,46.89250168,42.16695296,49.33200371,46.90022289,49.58547129,43.94485412,42.7878054,44.10026163,32.34557663,50.43714814,50.82122199,0.135037226,0.297731411,0.453553843,0.650149981,0.877773385
1700108J01Rik,22.46932372,21.57378988,34.63736431,14.92279819,14.7416266,17.57794165,27.50644633,36.94886785,21.56371775,21.61592063,22.47938055,-0.205940927,0.454144017,-0.453470528,0.650209961,0.877777741
Cytl1,9014.106521,4579.527216,3254.862628,3975.859804,5167.610198,4307.572256,5193.62457,7059.617558,6880.982335,5818.799969,5563.919083,-0.170887549,0.376895211,-0.45340865,0.650254509,0.877777741
9430091E24Rik,444.5018389,508.9453159,631.8694943,355.3047189,426.1670236,499.9947847,435.0093549,561.3844116,459.3071882,538.3393567,470.5486281,-0.076270682,0.168321442,-0.45312517,0.650458612,0.877779765
Hoxd4,437.663349,424.61141,323.2820669,423.5232249,585.6446204,469.721663,490.0222476,451.729707,418.3361244,486.872879,418.9686795,-0.080111311,0.17671862,-0.453326935,0.65031334,0.877779765
Naaladl1,7.815416947,8.825641317,16.7938736,14.21218875,9.38103511,8.788970825,18.33763089,4.767595852,7.547301214,9.263965986,11.01094042,0.227043759,0.500999851,0.453181291,0.650418203,0.877779765
Phkb,2520.471965,3191.940276,3171.942877,3016.537063,2784.82728,2679.659549,2832.145215,3059.604638,2956.385704,2750.368568,2936.501065,0.04097295,0.090405601,0.453212515,0.650395721,0.877779765
3110052M02Rik,439.6172033,434.4176781,376.812539,668.6834809,584.3044725,412.1050765,478.8159176,514.900352,517.5292261,428.2010945,547.0643102,0.091438608,0.201936159,0.452809484,0.650685934,0.87801816
Gne,2821.365518,2069.122575,2052.001431,2609.357855,3358.410569,2486.302191,2149.577843,2413.5954,2981.18398,2137.917484,2519.442566,0.08514682,0.18822072,0.452377507,0.650997048,0.878164462
Rspo3,100.6234932,208.8735112,143.7975427,130.0415271,194.3214416,139.6469809,155.8698625,114.4223004,170.3533703,132.7835125,148.2779238,0.121787702,0.269115646,0.45254783,0.650874372,0.878164462
Tm4sf20,34.19244914,22.5544167,14.6946394,25.58193976,52.26576704,50.78072032,24.45017452,39.33266578,19.40734598,30.87988662,28.9496615,-0.160641138,0.355064999,-0.452427409,0.650961105,0.878164462
Tmem40,7.815416947,6.864387691,7.347319701,5.684875502,10.72118298,16.60138934,6.112543629,7.151393778,4.312743551,13.3812842,8.638806998,-0.324868133,0.718008922,-0.452456959,0.650939822,0.878164462
Limch1,7234.145312,6041.641795,6333.389583,6678.307496,11249.20124,7783.121942,8071.613862,8369.514518,10101.52358,6043.193811,7678.206745,-0.105051934,0.232275186,-0.452273596,0.651071895,0.878197069
Hspa4,5542.107543,6392.706194,6531.767214,7983.697033,6310.756333,5867.126302,6197.100483,6503.000742,6745.130914,6488.893508,6539.60217,0.043231884,0.095611257,0.452163121,0.651151473,0.878236052
Dpagt1,818.6649252,641.3299357,750.4762266,693.5548112,560.1818108,674.7976489,673.3985565,669.8472172,615.6441419,702.0027558,701.9011424,0.055870325,0.123613902,0.451974444,0.651287393,0.878351014
Abcb4,194.4084966,130.4233661,388.3583271,117.2505572,100.5110905,200.1932243,164.0199207,159.714461,128.3041206,188.3673084,183.3665366,0.146733707,0.324779605,0.451794709,0.651416882,0.878388932
Dusp28,477.7173609,541.3060008,443.9880334,510.9281857,347.0982991,520.5023833,411.5779377,393.3266578,408.6324514,448.7876855,450.3529939,0.089750226,0.198642363,0.451818159,0.651399987,0.878388932
Gipc3,26.3770322,41.18632614,20.992342,44.05778514,49.58547129,39.06209255,32.60023269,52.44355437,49.59655084,31.90921617,41.15005646,-0.173668299,0.384500685,-0.451672274,0.651505095,0.878439532
4930430J02Rik,0.976927118,4.903134065,6.297702601,10.65914157,1.340147873,3.906209255,5.093786358,4.767595852,11.86004476,5.14664777,6.472199764,-0.274285955,0.607485155,-0.451510547,0.651621625,0.8785283
Prkab2,3216.044074,2498.637119,2470.798654,2506.319487,2938.944285,2369.115913,2665.069022,3387.376853,3787.667024,2303.639542,3008.106318,-0.090453678,0.20037288,-0.45142675,0.651682008,0.878541361
Ube2j2,212.9701118,236.3310619,226.7172936,205.3661275,304.2135671,241.2084215,222.0890852,276.5205594,251.2173118,244.9804338,240.0887206,-0.065462817,0.145191888,-0.450871038,0.652082499,0.879012889
Phtf1,1208.458845,1133.604596,910.0180259,1498.675304,1289.222254,1068.348231,1344.759598,1287.25088,1355.279661,1239.312783,1272.23258,-0.058798514,0.130468483,-0.450672168,0.652225845,0.879137737
Fam46b,1329.597808,684.4775154,499.6177397,1117.078036,1982.078704,934.5605644,749.8053519,1104.890339,1433.987231,761.7038699,1015.63244,0.170877302,0.379315914,0.45048809,0.65235854,0.879179835
Lamtor3,1238.743586,1144.391491,1308.872524,1175.34801,1110.982587,1206.042108,1276.502861,1202.626054,1277.650277,1250.635408,1240.15736,-0.055498091,0.123188444,-0.450513771,0.652340027,0.879179835
Hsbp1,2301.640291,2635.924873,2363.73771,2780.61473,2023.623288,2323.217955,2402.229646,2132.307245,2309.474172,2419.953781,2416.564101,0.063567382,0.141149951,0.450353553,0.65245553,0.879242172
Gm5796,5.86156271,7.845014504,20.992342,10.65914157,5.360591491,7.812418511,14.2626018,10.72709067,8.625487102,18.52793197,8.725707104,-0.234256303,0.52035071,-0.450189264,0.652573977,0.879333412
Pelo,421.055588,511.8871964,599.3313642,633.8636184,726.3601471,586.9079406,679.5111001,593.5656836,627.5041867,574.3658911,588.6260081,-0.08295342,0.184310674,-0.450073877,0.652657172,0.879377142
Lrrc16a,1174.266396,1282.659871,1140.933788,1222.958842,1885.588057,1245.1042,1341.703327,1499.408895,1598.949671,1427.680091,1401.3983,-0.085573004,0.190222026,-0.449858546,0.65281244,0.879517965
2810013P06Rik,816.711071,780.5789431,780.9151225,581.9891295,503.8956002,832.0225714,703.9612746,735.4016602,542.3275015,873.9007913,691.6625484,-0.089978665,0.20025017,-0.449331277,0.653192698,0.879609991
3110070M22Rik,47.8694288,50.99259427,36.73659851,31.26681526,49.58547129,40.03864487,28.5252036,48.86785748,56.06566616,24.7039093,39.07370445,0.122710229,0.272994418,0.449497211,0.65307302,0.879609991
Akap8l,2426.686962,2264.267311,2333.298814,2147.461721,2624.009535,2336.889687,2232.097182,2252.68904,2391.416299,2255.261053,2249.950531,0.039756818,0.088490185,0.449279407,0.653230111,0.879609991
Inpp5f,2156.07815,2332.911188,1626.906505,3165.054436,2144.236597,2045.877098,2441.96118,2171.639911,2091.680622,1943.374198,2317.039235,0.095688196,0.212985384,0.449271186,0.653236041,0.879609991
Itga2b,302.8474067,182.3965872,289.6943197,159.8871235,192.9812937,231.4428984,185.4138234,195.4714299,245.8263824,185.2793197,223.2548201,0.111235869,0.247569502,0.449311679,0.653206834,0.879609991
Oard1,632.0718456,591.3179682,595.1328958,426.3656626,511.9364874,633.7824517,580.6916448,526.8193416,587.6113088,543.4860045,560.0066238,-0.060677793,0.134991772,-0.449492526,0.653076399,0.879609991
Aasdhppt,1271.959108,1389.548194,1313.070992,1245.698344,960.8860248,1207.01866,1159.345775,1154.950095,1120.235137,1297.984568,1196.146377,0.058322533,0.129876045,0.449063051,0.653386174,0.87967545
Hexdc,427.8940779,494.2359137,504.8658252,459.7643062,483.7933821,451.167169,426.8592968,512.5165541,498.1218801,389.0865714,460.7094947,0.057805428,0.128777346,0.448878855,0.65351905,0.879717659
Rd3,6.838489829,5.883760878,4.198468401,10.65914157,5.360591491,4.882761569,9.168815444,8.343292741,10.78185888,6.175977324,7.454068177,-0.202491501,0.451045898,-0.448937684,0.65347661,0.879717659
Avpi1,467.9480897,441.2820658,500.6673568,385.8609247,501.2153044,466.792006,431.9530831,439.8107173,470.089047,402.4678556,446.4157347,0.051646171,0.11514465,0.448532966,0.6537686,0.879916887
Lyl1,315.5474592,254.9629714,288.6447026,296.3241355,343.0778554,351.558833,321.9272978,257.450176,244.7481965,256.3030589,302.2059627,0.061802048,0.13778529,0.448538794,0.653764395,0.879916887
A430078G23Rik,699.4798168,634.465548,960.3996467,717.7155321,794.7076886,641.5948702,751.8428664,989.2761393,902.441588,760.6745404,769.6854003,-0.087863039,0.196173293,-0.447884813,0.654236329,0.879941549
Agpat6,11674.27906,12903.0876,14349.31538,6153.167121,5363.271787,10721.56785,8401.691218,7970.228365,5178.526819,13227.9141,8777.717069,0.148788769,0.332119622,0.447997526,0.654154982,0.879941549
Blvra,619.3717931,743.3151242,832.3463605,619.6514297,511.9364874,749.992177,648.948382,616.2117639,711.6026859,778.1731428,694.7473431,-0.075008964,0.167501659,-0.447810275,0.654290127,0.879941549
D10Wsu52e,3113.466726,3016.408077,2687.019776,3039.987175,2369.381439,2932.586599,2883.083078,2574.50176,2487.374843,2832.714933,2824.606037,0.053672565,0.119820065,0.447943045,0.654194302,0.879941549
Fam96a,1025.773474,1221.861009,1349.807591,882.5769217,640.5906832,1178.698643,800.7432154,872.4700409,624.269629,1262.987363,979.3938907,0.111797088,0.249559127,0.447978359,0.654168815,0.879941549
Ly6g5b,8.792344066,27.45755076,8.396936802,12.08036044,12.06133086,12.69518008,13.24384453,11.91898963,12.93823065,10.29329554,14.02569864,0.173928243,0.388120671,0.448129295,0.654059887,0.879941549
Pde1b,882.1651879,514.8290768,622.4229404,474.6871044,399.3640661,680.6569628,509.3786358,443.3864142,382.7559901,658.7709145,583.9449611,0.113279228,0.252716794,0.448245746,0.653975851,0.879941549
Prss8,56.66177287,44.12820658,70.32434571,32.68803414,42.88473193,47.85106338,25.46893179,59.59494815,33.42376252,58.67178458,45.26979728,0.130391007,0.290931086,0.4481852,0.654019543,0.879941549
Rcbtb2,2470.648682,2715.355645,3542.457713,2094.166013,1842.703325,3040.007353,2325.822851,2228.851061,2010.816681,2308.78619,2398.498239,0.088165084,0.196815559,0.447957899,0.654183582,0.879941549
Slc17a1,8.792344066,2.941880439,2.0992342,2.842437751,33.50369682,0.976552314,7.131300901,27.41367615,11.86004476,16.46927286,9.768875182,-0.37469554,0.836740107,-0.447803968,0.65429468,0.879941549
Dhx57,1548.429483,1685.697491,1555.532542,2199.33621,1992.799887,1619.123736,1970.276563,2026.228237,2173.62275,1629.428684,1841.094774,-0.068197761,0.152377686,-0.447557403,0.654472652,0.880112598
2210416O15Rik,84.9926593,95.12080086,76.62204831,103.0383685,172.8790756,94.72557444,77.42555264,102.5033108,129.3823065,79.25837566,105.1572125,0.135917388,0.303749579,0.447465271,0.654539158,0.880126955
2810011L19Rik,8.792344066,7.845014504,6.297702601,7.816703815,2.680295746,12.69518008,8.150058172,10.72709067,3.234557663,5.14664777,7.336844338,-0.225407863,0.50383476,-0.447384502,0.654597464,0.880126955
Arhgap27,1214.320408,929.6342187,912.1172601,788.7764759,1023.872975,1135.730341,830.2871763,1098.930844,817.2649029,1234.166135,928.8247472,-0.072210039,0.161449368,-0.447261207,0.654686473,0.880126955
Cited4,26.3770322,9.80626813,17.8434907,8.527313253,46.90517555,43.94485412,21.3939027,17.87848444,32.34557663,10.29329554,22.72780064,-0.227780103,0.509232954,-0.447300398,0.65465818,0.880126955
