gene_names,ApoE.2,ApoE.3,ApoE.4,ApoE.5,ApoE.6,WT.1,WT.2,WT.3,WT.5,WT.6,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Got1l1,21.12595897,3.761991671,5.628415253,14.57738016,52.8399196,3.906209255,3.056271815,8.343292741,4.312743551,9.263965986,15.18993861,1.771412161,0.695913266,2.545449625,0.010913711,0.171472902
Krt8,5.91526851,9.404979178,2.814207626,1.21478168,6.377231676,5.859313883,1.018757272,27.41367615,18.32916009,44.26117082,14.26566123,-1.893773639,0.746107784,-2.538203837,0.011142307,0.173180424
Alcam,7004.522955,2534.641888,5865.746762,1899.918548,2633.796682,1521.468505,2553.005722,1750.899577,2223.2193,1756.036219,2921.3633,1.02410454,0.404235761,2.533433801,0.011295107,0.174615708
Calca,17.74580553,12.22647293,8.442622879,7.288690082,33.70822457,33.20277867,31.58147542,35.75696889,22.64190364,75.14105744,24.97473123,-1.31119662,0.518993306,-2.526422992,0.011523065,0.177506411
Orm1,762.2245995,333.8767608,264.5355169,543.0074111,1153.3679,242.1849738,207.8264834,212.1580154,66.84752504,531.1340499,585.9251932,1.278432247,0.506235603,2.525370084,0.011557651,0.17788107
Fcrla,56.61757003,15.9884646,17.82331497,3.644345041,16.39859574,1.953104628,13.24384453,5.959494815,6.469115326,9.263965986,17.0808049,1.593069399,0.631656113,2.522051739,0.011667255,0.179408627
Cacna1i,29.57634255,16.92896252,91.93078246,4.859126721,9.110330966,5.859313883,4.075029086,10.72709067,14.01641654,6.175977324,20.16374823,1.907532911,0.757419463,2.518463022,0.011786826,0.180776471
Ptprq,9.295421945,31.97692921,40.33697598,18.2217252,27.3309929,32.22622636,24.45017452,81.04912948,76.55119803,81.31703476,44.99246312,-1.214370711,0.482701595,-2.515779363,0.011876951,0.181435628
BC024582,7.605345228,20.69095419,19.69945338,18.2217252,20.04272812,8.788970825,2.037514543,8.343292741,10.78185888,12.35195465,14.06464393,1.023796607,0.407247379,2.513942779,0.01193898,0.181652791
Gm15987,46.47710972,30.09593337,48.77959886,7.288690082,35.53029077,22.46070322,15.28135907,3.575696889,10.78185888,13.3812842,30.85019025,1.357821804,0.542687231,2.502033814,0.012348213,0.186662017
Adamts13,7.605345228,13.16697085,8.442622879,6.073908402,5.466198579,3.906209255,4.075029086,1.191898963,2.156371775,3.087988662,5.403191773,1.481993103,0.592967633,2.499281614,0.012444537,0.187208189
4930552P12Rik,34.6465727,9.404979178,46.90346044,8.503471762,17.30962883,12.69518008,3.056271815,10.72709067,8.625487102,11.32262509,14.62984327,1.339664792,0.536224827,2.498326682,0.012478114,0.187550496
Olfr1396,19.43588225,6.583485425,7.50455367,10.93303512,8.199297869,26.36691247,30.56271815,35.75696889,9.70367299,20.58659108,16.46515488,-1.216281539,0.49170403,-2.473604981,0.01337575,0.19694286
Vsig4,42.25191793,39.50091255,51.59380648,31.58432369,193.1390165,37.10898793,28.5252036,29.79747407,33.42376252,28.82122751,51.66235386,1.185201296,0.485800164,2.439688959,0.014699913,0.21218575
Atp6v1c2,30.42138091,54.54887923,14.07103813,44.94692217,65.59438295,37.10898793,14.2626018,19.07038341,17.2509742,13.3812842,31.23502125,1.04758619,0.43006144,2.435898904,0.014854836,0.213284424
Myl4,459.7008671,99.69277929,134.1438969,116.6190413,155.7866595,2028.299156,730.4489637,978.5490486,153.1023961,1459.589308,928.4747031,-2.469267445,1.019148419,-2.422873252,0.015398298,0.217661098
Dclk1,4357.017777,1219.825799,3172.550064,1066.578315,1453.097789,1033.192348,1525.079635,978.5490486,894.8942868,1037.56419,1597.649591,1.043040955,0.430975102,2.420188426,0.015512467,0.219096208
3930402G23Rik,102.2496414,41.38190838,58.16029094,69.24255578,96.56950824,208.0056429,140.5885035,108.4628056,112.1313323,193.5139561,134.1393103,-1.052573306,0.437107992,-2.408039489,0.016038446,0.224150219
5730420D15Rik,10.98549866,5.642987507,36.58469914,12.1478168,10.02136406,4.882761569,4.075029086,5.959494815,7.547301214,2.058659108,8.509805505,1.626711638,0.676964187,2.402950804,0.016263375,0.225836772
Pdcd1,29.57634255,30.09593337,16.88524576,6.073908402,32.79719148,4.882761569,10.18757272,11.91898963,7.547301214,14.41061376,19.7529848,1.251701671,0.521964056,2.398061048,0.016482118,0.226911193
1810006J02Rik,12.67557538,7.523983342,7.50455367,9.718253443,1.822066193,8.788970825,18.33763089,22.6460803,24.79827542,19.55726153,13.8093156,-1.260415126,0.525997322,-2.396238675,0.0165643,0.227463808
Pira6,40.56184121,31.97692921,47.84152965,8.503471762,71.06058153,24.41380785,27.50644633,11.91898963,19.40734598,11.32262509,28.41246071,1.082941685,0.453909918,2.385807497,0.017041669,0.231633037
Gdf6,5.070230152,33.85792504,48.77959886,6.073908402,89.28124346,11.71862777,11.20632999,8.343292741,12.93823065,11.32262509,24.88128062,1.722134802,0.722555215,2.383395437,0.017153757,0.232378642
Mx1,426.7443711,93.10929386,113.5063743,85.03471762,92.92537585,78.12418511,106.9695135,57.21115022,29.11101897,72.05306878,112.1854312,1.240724198,0.522949865,2.372549033,0.017665818,0.237324518
Hcst,12.67557538,16.92896252,21.5755918,7.288690082,52.8399196,10.74207545,12.22508726,5.959494815,10.78185888,11.32262509,17.32103019,1.128155411,0.476166714,2.36924459,0.017824461,0.238900168
Mb,350.6909188,25.39344378,45.02732202,10.93303512,45.55165483,1733.380357,586.8041884,715.1393778,9.70367299,1068.444077,691.3954903,-3.105809031,1.31080836,-2.369384514,0.017817719,0.238900168
Gck,43.09695629,6.583485425,4.690346044,19.43650689,13.66549645,10.74207545,4.075029086,5.959494815,3.234557663,8.234636432,21.84544595,1.438006543,0.607094595,2.368669651,0.017852191,0.239086915
4930502A04Rik,10.1404603,3.761991671,3.752276835,1.21478168,4.555165483,17.57794165,17.31887362,10.72709067,5.390929439,20.58659108,9.095540582,-1.58544696,0.669853354,-2.366856793,0.017939873,0.239705473
Cyp4a10,15.21069046,5.642987507,4.690346044,8.503471762,21.86479432,9.765523139,31.58147542,59.59494815,31.26739074,19.55726153,20.60152804,-1.429216735,0.603815556,-2.366975679,0.017934111,0.239705473
Zap70,38.02672614,20.69095419,14.07103813,19.43650689,30.97512528,16.60138934,17.31887362,4.767595852,4.312743551,7.205306878,23.18968548,1.287969295,0.544089595,2.367200746,0.017923208,0.239705473
Pbk,25.35115076,15.04796668,26.26593785,34.01388705,68.32748224,14.64828471,4.075029086,26.22177719,12.93823065,11.32262509,20.17116244,1.296059843,0.548091025,2.364679922,0.01804566,0.240377617
1500015O10Rik,49.0122248,107.2167626,454.025497,46.16170385,212.2707115,58.59313883,56.03164993,65.55444296,121.8350053,57.64245502,110.0801113,1.273259645,0.539301704,2.360941258,0.018228618,0.242256093
Fcrl1,31.26641927,13.16697085,45.02732202,8.503471762,38.26339006,9.765523139,6.112543629,4.767595852,16.17278832,7.205306878,19.10804475,1.632053277,0.691384392,2.360558462,0.018247442,0.242320436
Capns2,57.46260839,17.86946044,15.00910734,36.44345041,11.84343026,8.788970825,7.131300901,10.72709067,16.17278832,18.52793197,23.72415799,1.177338408,0.50083492,2.350751437,0.018735545,0.246691955
Rgs16,267.8771597,75.23983342,111.6302358,64.38342906,44.64062173,50.78072032,78.44430991,46.48405956,31.26739074,65.87709145,95.0480049,1.048515843,0.446128034,2.350257689,0.018760418,0.246691955
Klrb1f,21.12595897,10.3454771,6.566484461,7.288690082,9.110330966,21.48415091,16.30011634,23.83797926,11.86004476,45.29050038,20.04595823,-1.110768316,0.472786134,-2.349409673,0.018803206,0.2468633
Mia,11.83053702,37.61991671,59.09836015,31.58432369,46.46268793,17.57794165,9.168815444,15.49468652,31.26739074,8.234636432,22.50471731,1.192297721,0.507830336,2.347826898,0.018883295,0.247539713
Rcvrn,5.91526851,11.28597501,10.3187613,2.429563361,8.199297869,0.976552314,4.075029086,2.383797926,3.234557663,3.087988662,5.625009446,1.490625372,0.636638924,2.341398423,0.019211653,0.249884197
