gene_names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Exp.1.Basal,Exp.1.TW.100,Exp.2.Basal,Exp.2.TW.100,Exp.4.Basal,Exp.4.TW.100
Nova1,540.5080532,0.091169813,0.153950229,0.592203165,0.55371455,0.767122171,875.6995629,871.7332124,295.1712379,339.1293059,417.0581355,444.2568645
Frmd4a,8567.934442,0.067117614,0.113374331,0.592000085,0.553850531,0.767192697,10347.02989,10202.41056,6478.678608,7656.946026,8416.048839,8306.492724
Kidins220,18353.34156,0.090155989,0.152297103,0.591974414,0.553867722,0.767192697,25890.20517,23452.40739,8931.523304,12914.79959,20243.44889,18687.66501
Mapk12,833.7577066,0.085941572,0.145210455,0.591841493,0.553956735,0.767245163,616.9254224,738.6242488,1142.020348,1065.063921,693.5607667,746.3515324
Pcdhb3,104.1590969,0.162541333,0.274772963,0.591547767,0.55415346,0.767446789,112.1682586,132.2389703,76.38616699,78.26060905,104.840581,121.0599956
Dot1l,1048.506157,0.078128672,0.132110135,0.591390446,0.55425884,0.767496958,964.2534513,1016.152088,1150.5077,1119.036755,949.3257006,1091.761245
Rpl18,27341.67275,-0.058394052,0.098748532,-0.591340959,0.554291991,0.767496958,23775.7351,23190.53943,30856.23931,30078.16075,29070.79539,27078.56653
Amh,18.38363184,0.372778474,0.630552284,0.591193599,0.554390711,0.767562815,19.67864186,22.61982387,21.68989927,21.58913353,8.064660078,16.65963242
Meis1,3381.85681,-0.071442186,0.120944815,-0.590700696,0.554720981,0.767949216,3505.750048,3014.526528,3326.098901,3596.389828,3554.210906,3294.16465
Pou6f1,1209.265832,0.081284959,0.137653255,0.59050517,0.554852021,0.767988904,1067.566321,1214.510543,1394.754827,1266.562501,1076.056073,1236.144725
Snx33,7607.084631,-0.060234259,0.101996593,-0.590551678,0.55482085,0.767988904,6614.975463,6493.629438,8526.95953,7943.901593,8175.261131,7887.780629
Hmox2,2435.16348,-0.066990567,0.113477696,-0.590341267,0.554961878,0.768070106,2204.007889,2238.49257,2831.003374,2644.668858,2448.200381,2244.607808
Bcas1,21.3891812,-0.372132466,0.63090022,-0.589843615,0.555295499,0.768460955,20.66257396,27.83978323,32.06332935,26.08686968,16.12932016,5.553210806
Cnot11,3537.142273,0.064369064,0.109187706,0.589526666,0.55550803,0.768544044,3238.120519,3253.774665,3629.757491,3729.522818,3497.758285,3873.919858
Dgat2,489.0785148,-0.102224881,0.173442304,-0.589388394,0.55560076,0.768544044,442.7694419,388.0169788,652.5830563,527.1346771,429.7311727,494.2357618
Dpp3,7924.416167,-0.062021946,0.105209207,-0.589510631,0.555518783,0.768544044,7223.045496,7387.112481,9327.599725,8556.493257,7770.876032,7281.370009
E530011L22Rik,444.4001522,-0.093154464,0.157987939,-0.589630222,0.555438585,0.768544044,440.8015778,416.7267552,433.7979854,388.6044036,500.0089248,486.4612666
Klhl35,49.19014245,-0.22966043,0.389680642,-0.5893555,0.555622822,0.768544044,45.26087629,39.14969517,72.6140106,52.17373937,42.62748898,43.31504429
Megf8,10998.38814,-0.062405557,0.10589853,-0.589295779,0.555662876,0.768544044,9894.421129,10229.38035,10560.15183,9541.497474,13279.03887,12485.83918
Ndufaf2,849.1485013,0.079820838,0.135472273,0.589204245,0.55572427,0.768550753,808.7921806,854.3333479,917.577043,1033.579768,744.2529158,736.3557529
St8sia2,30.59311536,0.290511684,0.493114965,0.58913581,0.555770173,0.768550753,23.61437024,40.01968839,34.89244665,34.18279476,24.19398023,26.65541187
Pip4k2b,9710.046409,0.059031991,0.100254693,0.588820223,0.555981878,0.768772657,8834.726265,9326.327382,10450.75929,10861.13326,9252.469298,9534.862954
Gne,3951.50268,0.066127734,0.112355314,0.588559022,0.55615713,0.768944118,3667.114911,3795.780445,4210.669576,4101.935371,3709.743636,4223.772139
Gm15910,195.8041939,-0.151755082,0.257928447,-0.588361168,0.556289897,0.76898596,304.0350168,215.75832,96.18998806,73.7628729,208.5290677,276.5498982
Mpp5,5779.11933,0.094232569,0.160150748,0.588399182,0.556264387,0.76898596,8978.38035,7849.948878,1301.393956,1933.126998,7508.198533,7103.667263
1700029I15Rik,31.52208655,-0.279539178,0.475371579,-0.588043523,0.55650308,0.76908219,30.50189489,26.09979678,35.83548575,24.28777522,36.8670175,35.54054916
Ccdc105,16.52140075,-0.396354137,0.674077237,-0.587995137,0.556535557,0.76908219,23.61437024,13.04989839,21.68989927,12.59366123,11.52094297,16.65963242
Pax9,61.46095788,-0.215805339,0.367045875,-0.587951952,0.556564544,0.76908219,106.2646661,93.9592684,46.20891584,29.68505861,43.77958328,48.8682551
Sprtn,1696.51107,-0.069031629,0.117395117,-0.588028112,0.556513424,0.76908219,1826.177965,1804.365951,1744.622333,1678.555132,1635.973902,1489.371138
BC100451,473.0382453,-0.099732125,0.169655936,-0.587849308,0.556633444,0.769106565,419.1550717,435.8666062,563.937381,439.8785957,488.4879819,490.9038353
Hoxb5,204.005258,-0.123132406,0.209507989,-0.58772177,0.55671906,0.769154032,265.6616652,238.3781439,160.3166468,161.0189543,214.2895392,184.3665988
Kctd17,3516.015664,-0.069157445,0.117697182,-0.587587943,0.556808906,0.769207331,2624.146893,2817.038066,4478.49268,4018.277479,3767.348351,3390.790518
Nlrp5-ps,457.8517596,0.095767884,0.16311743,0.587110062,0.557129791,0.769579762,436.8658494,493.2861591,456.4309238,430.8831234,433.1874556,496.4570461
1700007P06Rik,20.29046912,0.385026759,0.656282374,0.586678501,0.557419649,0.769625878,23.61437024,20.87983742,3.772156395,13.49320846,31.10654602,28.87669619
Abcd3,5874.03755,0.083593207,0.142482973,0.586689095,0.557412533,0.769625878,6541.180556,6210.011647,4025.833912,5487.238106,6757.033051,6222.92803
Alox8,171.1682117,0.13018367,0.221877643,0.586736311,0.557380817,0.769625878,170.2202521,176.6086249,151.8292949,169.1148793,168.2057673,191.0304517
Ddb2,191.4113334,0.12916546,0.220081222,0.586899047,0.55727151,0.769625878,198.7542828,224.4582523,150.8862558,186.2062767,200.4644077,187.6985253
Eif3i,13322.18918,-0.058509453,0.099710241,-0.586794821,0.557341515,0.769625878,11303.41189,11076.75375,16149.54456,15525.28565,13340.09986,12538.03936
Arap3,2414.229316,0.082017739,0.139848959,0.586473713,0.557557222,0.769664506,1215.156135,1539.018017,4049.40989,3549.613372,1991.971039,2140.207445
Csnk1a1,21091.71745,0.071310219,0.121605173,0.586407779,0.557601518,0.769664506,22707.18485,21675.01123,16257.99406,20258.70318,23108.70741,22542.70395
Klhl28,1556.533616,0.092728362,0.158119087,0.586446355,0.557575601,0.769664506,2186.297111,2056.663986,538.4753253,762.8160515,1972.385436,1822.563787
Mterfd3,625.205173,-0.099311455,0.169427089,-0.586160426,0.557767713,0.769823086,889.4746123,709.9144724,302.7155507,358.919345,794.9450648,695.2619929
Pxmp2,184.5506627,0.129386842,0.220779859,0.586044591,0.55784555,0.769859697,97.40927723,116.5790923,271.5952604,272.5628108,165.9015787,183.2559566
Mpdu1,2127.467106,-0.071014264,0.121214513,-0.585856116,0.55797221,0.769916082,1685.475676,1775.656174,2866.83886,2508.837226,2027.685962,1900.308738
Rps25,19065.64363,-0.059741942,0.101978102,-0.585831081,0.557989035,0.769916082,17413.63019,16941.37809,21452.25342,21488.38424,19462.32896,17635.88688
Rps16,17660.15644,-0.068605313,0.117142343,-0.585657678,0.55810558,0.769985296,15632.7131,17127.55664,21118.41758,19655.10699,17525.65844,14901.48588
Zc3h3,574.0438315,0.089646601,0.153084065,0.585603741,0.558141834,0.769985296,407.3478866,486.3262133,654.4691345,675.5599701,616.3704488,604.1893357
9430016H08Rik,1433.940108,-0.074036677,0.126501084,-0.585265162,0.558369436,0.770228466,1385.376387,1321.51971,1510.748636,1566.111728,1511.547717,1308.336466
Fpgt,2435.819994,-0.081284996,0.139015252,-0.584719983,0.558736015,0.770450802,3682.857825,3108.485796,978.8745844,1146.922719,3061.114547,2636.664491
Hspbap1,1018.839282,-0.078891412,0.134904028,-0.584796566,0.558684514,0.770450802,850.1173285,883.0431243,1248.583767,1068.66211,1054.166282,1008.463082
Mrps30,2388.763037,0.064698063,0.110646928,0.584725344,0.55873241,0.770450802,1965.896322,2037.524135,2678.23104,2776.902301,2360.641214,2513.383211
Sesn2,5360.152373,0.076256174,0.130372359,0.584910594,0.558607835,0.770450802,4043.960903,5177.329688,5455.481186,5337.913266,6273.153446,5873.075749
D17H6S53E,2189.072088,-0.067746528,0.115912202,-0.584464156,0.558908074,0.770535571,2043.626958,2051.444027,2639.566437,2348.717819,2053.032037,1998.045248
Gm5088,2194.313481,0.068577146,0.117345759,0.58440243,0.558949592,0.770535571,1961.960594,2024.474237,2115.236698,2402.690653,2350.272366,2311.246338
Map3k12,2505.240241,-0.071585385,0.122493917,-0.58439951,0.558951557,0.770535571,2313.224351,2241.10255,2939.452871,2484.549451,2460.873418,2592.238804
Tsg101,7334.053059,-0.059178282,0.101294575,-0.584219661,0.559072535,0.770631541,7473.94818,7098.27473,7792.332072,7514.817564,7186.764224,6938.181581
5430416O09Rik,29.61467926,0.289587231,0.495932367,0.583924846,0.559270876,0.770654218,38.37335163,40.01968839,25.46205566,28.78551138,17.28141445,27.76605403
Cyb5rl,443.4619182,-0.0947853,0.162334221,-0.583889824,0.55929444,0.770654218,384.7174484,399.3268907,504.5259178,441.6776902,488.4879819,442.0355802
Sh3pxd2a,35094.14109,-0.059805303,0.102422999,-0.583905022,0.559284214,0.770654218,38326.12289,37949.97451,33223.26745,33094.34261,35864.69546,32106.4436
Vps35,17529.04481,0.088835069,0.152114715,0.584000499,0.559219976,0.770654218,21024.66097,19737.53632,7653.705325,11032.94678,24177.85091,21547.56857
Gm973,16.98774503,0.387388083,0.663627432,0.583743324,0.559393014,0.770674004,24.59830233,20.87983742,10.37343009,13.49320846,10.36884867,22.21284323
Snora52,80.41982838,0.186180887,0.318958102,0.583715809,0.559411529,0.770674004,65.92345024,70.4694513,99.96214446,96.25155366,61.06099773,88.8513729
Acss3,74.48698457,-0.196124246,0.33619746,-0.583360285,0.559650787,0.770932832,122.9915116,110.4891397,43.37979854,28.78551138,67.97356352,73.30238264
Kcns3,42.98869071,0.302885182,0.519588447,0.582932865,0.559938496,0.771074491,14.7589814,45.23964775,86.75959708,78.26060905,19.58560305,13.32770594
Nfkbil1,1052.07281,-0.075684511,0.129810706,-0.583037507,0.559868051,0.771074491,932.7676244,827.3635579,1247.640728,1261.165217,1047.253716,996.2460186
Utp14b,594.7727775,0.10866957,0.186399302,0.582993435,0.55989772,0.771074491,926.8640318,813.4436662,256.5066348,379.6089313,600.2411287,591.972272
Zcrb1,1766.304161,-0.069269553,0.11883565,-0.582902128,0.559959188,0.771074491,1853.728064,1864.395483,1923.799761,1854.866389,1639.430184,1461.605084
Tanc1,10008.3069,-0.066441095,0.114002898,-0.582801811,0.560026726,0.771096723,10491.66791,9667.364727,8526.016491,9207.765451,11814.72701,10342.29981
Rpl5,47750.91791,-0.063799169,0.109520031,-0.582534253,0.560206876,0.771264371,47488.49855,44462.7438,46182.51074,49229.52128,52806.2421,46335.99097
Trim56,2483.869251,0.066219072,0.113686998,0.582468294,0.560251292,0.771264371,2683.182818,2641.299434,2256.692563,2491.745828,2349.120271,2481.174588
Hspa9,40093.72158,0.081554052,0.14007222,0.582228595,0.560412715,0.771345048,38403.85353,39194.93481,32064.27239,43020.8463,47104.52742,40773.89502
Ttc23,2211.500482,0.06850482,0.11764532,0.582299572,0.560364914,0.771345048,2282.722456,2244.582523,2042.622688,2328.92778,2154.416335,2215.731112
Etl4,989.6593579,0.079741598,0.1370862,0.581689458,0.560775874,0.771746232,903.2496616,942.2026637,932.6656686,1102.844905,1051.862093,1005.131156
Josd2,2149.398993,-0.066926756,0.115080079,-0.581566818,0.560858499,0.771746232,1944.249816,1961.834724,2533.003019,2412.585672,2123.309789,1921.410939
Lmo2,748.4936422,0.082422472,0.141716302,0.581601914,0.560834853,0.771746232,403.4121582,428.9066604,1203.31789,1359.215865,553.0052625,543.1040169
Nsmce1,2663.180912,0.064356914,0.110683745,0.581448648,0.560938119,0.77178501,1997.382149,2172.373085,3403.428107,3451.562723,2432.071061,2522.268348
Slc24a1,18.02731409,0.395946678,0.681110743,0.581324963,0.561021459,0.771828899,8.855388839,15.65987807,16.97470378,35.98188922,19.58560305,11.10642161
8430431K14Rik,40.28959647,0.260721667,0.448834301,0.580886235,0.56131713,0.771835698,24.59830233,31.31975613,25.46205566,20.6895863,54.14843195,85.51944642
Acbd3,5796.827789,0.089325559,0.153796081,0.580805174,0.561371768,0.771835698,7670.734599,7098.27473,3138.43412,4516.626644,6479.378326,5877.518317
Cbx8,640.8646563,-0.083605124,0.143842867,-0.581225375,0.561088568,0.771835698,558.8734289,563.7556104,767.6338263,700.7472926,655.5416549,598.6361249
Ereg,2714.639878,-0.077661449,0.133718455,-0.580783325,0.561386495,0.771835698,4341.108395,3437.343236,1324.969934,1441.97421,2882.539931,2859.903565
Pex7,1715.495093,-0.071014177,0.122243498,-0.580923966,0.561291699,0.771835698,1684.491744,1719.106614,1887.964276,1835.07635,1694.730711,1471.600864
Rc3h2,9982.813271,0.073256963,0.12611425,0.580877759,0.561322843,0.771835698,14277.8386,12977.68895,3446.807906,4308.831234,12273.26054,12612.45238
Rhot1,5566.356471,0.072107033,0.124141954,0.580843382,0.561346014,0.771835698,6303.068989,6187.391823,4027.71999,5000.583054,6079.601605,5799.773366
Mrps11,1557.609551,-0.070460317,0.121361042,-0.580584308,0.561520651,0.771949408,1266.320604,1264.970151,1987.92642,1940.323376,1531.133321,1354.983437
Klf10,1824.378629,0.083346033,0.143614622,0.580345034,0.561681964,0.77210043,1265.336672,1312.819778,1846.470555,2381.101519,2193.587541,1946.955709
Snx14,3353.244188,-0.074865061,0.129021592,-0.580252188,0.561744565,0.772115743,4166.952415,3582.632104,2432.097835,2754.41362,3820.344688,3363.024464
Lmtk2,3603.186051,0.062106452,0.107076137,0.580021415,0.561900176,0.772258885,3071.835995,3188.525173,3565.630832,3620.677603,3929.793647,4242.653056
Mir3064,218.3803795,0.132108737,0.2278284,0.579860707,0.562008555,0.772266357,335.5208438,298.4076765,86.75959708,125.037065,224.6583879,239.8987068
Rdx,14517.87128,0.094097242,0.162257759,0.579924455,0.561965564,0.772266357,19719.96701,18053.22943,5308.367086,8025.760391,19125.91742,16873.98636
Med20,2732.750119,-0.066105327,0.114029951,-0.579718982,0.562104141,0.772326971,2369.30848,2446.420951,3398.712912,3158.310326,2632.535468,2391.212573
Palm2,2359.166234,-0.068609391,0.118384806,-0.579545577,0.562221103,0.772416942,3407.356839,3034.536372,1398.526983,1466.261986,2510.413473,2337.901749
Lage3,1950.824576,-0.067192473,0.115993737,-0.579276732,0.562402463,0.772595363,1790.75641,1809.58591,2430.211757,2245.269887,1775.377311,1653.746178
Mccc1,663.5750819,-0.092411509,0.159571709,-0.579122137,0.562506764,0.772667901,628.7326076,591.5953936,706.3362849,780.8069961,711.9942755,561.9849336
Mocs1,2060.275861,-0.07103392,0.122674476,-0.579044005,0.562559481,0.772669577,1728.768688,1631.237299,2852.693273,2472.855337,1786.898254,1889.202316
Sgtb,1038.975361,-0.090642945,0.156627743,-0.578715767,0.562780975,0.772903044,1449.331973,1156.220997,610.1462968,724.1355206,1218.915766,1075.101612
B020014A21Rik,21.71473319,0.335514112,0.579943974,0.578528491,0.562907368,0.772935128,20.66257396,20.0098442,9.430390987,12.59366123,26.49816883,41.09375997
Phax,3814.782326,0.062754015,0.10846175,0.578581986,0.562871262,0.772935128,3796.010016,3756.63075,3888.150204,4245.862928,3505.822945,3696.217113
Fgfr1op2,6154.272409,-0.072723098,0.12574968,-0.578316369,0.563050545,0.772945573,7808.485092,6893.826322,4256.878491,4828.769533,7065.794323,6071.880696
Ubap1,5641.461986,-0.059379222,0.102681009,-0.578288255,0.563069523,0.772945573,5451.967728,5285.208848,6073.171795,5775.09322,5750.102636,5513.227688
Ywhaz,29611.65886,-0.060278381,0.104225846,-0.578343886,0.563031971,0.772945573,30346.43362,28694.98657,28389.24903,29372.91572,32006.33166,28860.03656
Ncbp2,4192.396255,0.069550919,0.120318721,0.578055673,0.563226532,0.773030396,4286.99213,4591.824246,3633.529647,4253.958853,4366.437385,4021.635266
Zc3h12d,22.61948548,0.411159561,0.711294471,0.578044084,0.563234357,0.773030396,63.95558606,55.67956646,1.886078197,6.296830613,3.456282891,4.442568645
Ift140,2567.020263,0.06609521,0.114420446,0.577652091,0.563499031,0.773322917,2604.468251,2799.638201,2556.578997,2481.850809,2361.793309,2597.792015
Hdhd3,243.0558455,-0.131291834,0.227367249,-0.577443915,0.563639615,0.773445106,243.031227,202.7084216,351.7535838,259.0696024,177.4225217,224.3497166
Ctdp1,4195.641834,0.063771918,0.110461192,0.577324191,0.563720475,0.773455866,3754.684868,4249.046915,4640.695405,4708.230204,3921.728987,3899.464628
Xkr6,59.63396845,-0.203811008,0.353054204,-0.577279653,0.563750557,0.773455866,66.90738234,59.15953936,51.86715043,39.58007814,71.42984641,68.859814
C8g,135.3307592,0.141507145,0.245209241,0.577087326,0.563880465,0.773488679,124.9593758,140.9389026,124.481161,126.8361595,135.947127,158.8218291
Kdsr,5287.397113,0.059417498,0.102973872,0.577015286,0.563929129,0.773488679,4834.058374,5016.380941,5446.993834,5677.942119,5253.549994,5495.457414
Sec61a2,1784.448662,0.071024137,0.123064786,0.577128031,0.56385297,0.773488679,1837.98515,1742.596432,1787.059092,1938.524282,1597.95479,1802.572228
Ccdc113,59.50431063,0.232030554,0.402199483,0.576904159,0.564004201,0.773520935,51.16446885,38.27970194,42.43675944,82.75834521,67.97356352,74.4130248
Ppp6r1,8510.017444,-0.060154457,0.104286572,-0.576818822,0.564061853,0.773529298,8355.551335,8334.535104,9862.302894,8907.316676,7880.324991,7720.073663
Entpd7,1532.968414,0.071108038,0.123365851,0.576399687,0.564345056,0.773733548,1449.331973,1565.987807,1664.464009,1602.993165,1377.904779,1537.128751
Rps15,23616.56457,-0.058170945,0.100904441,-0.576495387,0.564280387,0.773733548,21004.98233,21189.55501,26790.79775,25543.54316,24552.28156,22618.22761
Zan,26.55406433,0.316430972,0.549007204,0.576369435,0.564365499,0.773733548,13.7750493,22.61982387,40.55068124,30.58460584,19.58560305,32.20862268
Pura,1398.204059,-0.070491416,0.122349131,-0.57614971,0.564513994,0.773795721,1728.768688,1565.987807,1092.982315,1104.643999,1489.657926,1407.183618
Vps52,3438.722231,-0.06515892,0.113093527,-0.576150748,0.564513292,0.773795721,3046.253761,3179.825241,3780.643747,3479.448688,3743.154371,3403.007582
Tefm,739.2786601,-0.090495728,0.157108154,-0.576009108,0.564609025,0.773855286,710.3989713,745.5841946,800.6401948,818.5879798,769.5989903,590.8616298
5830417I10Rik,1264.495011,0.070458577,0.122372598,0.575770868,0.564770067,0.773863935,1209.252543,1235.390381,1344.773755,1400.595038,1147.48592,1249.472431
Ccdc6,8801.208806,-0.066499936,0.115483707,-0.575838251,0.564724516,0.773863935,9739.943791,9427.246596,7260.458021,7718.115238,10107.32327,8554.165926
Lhfpl4,60.22342696,-0.201995939,0.350738991,-0.575915265,0.564672457,0.773863935,81.66636374,67.85947162,65.06969781,53.97283383,47.23586617,45.53632861
Med6,1668.693225,0.07295867,0.12677244,0.575508924,0.564947157,0.774035901,1650.05412,1891.365273,1721.046355,1868.359598,1490.81002,1390.523986
Bmyc,273.3598253,0.110690705,0.19241317,0.575276134,0.565104559,0.774180863,214.4971963,205.3184013,343.2662319,372.4125534,228.1146708,276.5498982
Lrfn1,50.58216509,0.219521491,0.381741687,0.575052446,0.565255828,0.774317396,26.56616652,33.92973581,59.41146322,63.86785337,55.30052625,64.41724535
Ddr2,29927.14532,0.072302608,0.125841148,0.574554581,0.565592577,0.774707963,37966.00375,35737.58173,14646.34024,18650.31273,36824.39001,35738.24346
Dus4l,164.9893836,0.158203589,0.275561918,0.574112671,0.565891559,0.775046733,146.6058819,210.5383607,123.5381219,165.5166904,200.4644077,143.2728388
Ncrna00085,198.7526124,0.13243669,0.230967918,0.573398637,0.566374813,0.775637796,289.2760354,254.038022,103.7343009,142.1284624,190.095559,213.243295
Gm19557,72.97769923,0.204984379,0.357627723,0.573178101,0.56652411,0.775700653,67.89131443,49.58961388,66.95577601,98.95019535,64.51728062,89.96201506
Rnf128,783.7220687,-0.084850051,0.14801647,-0.573247363,0.566477219,0.775700653,1423.749739,1418.088958,273.4813386,280.6587359,716.6026527,589.7509876
3110039M20Rik,25.93198814,0.314564641,0.549169116,0.572801041,0.566779414,0.775975076,23.61437024,28.70977646,24.51901657,45.87690876,18.43350875,14.4383481
Gm2382,239.6523346,-0.119387609,0.208453803,-0.57272934,0.566827968,0.775975076,279.4367145,213.1483404,274.4243777,289.6542082,193.5518419,187.6985253
Hoxb3,1563.436464,-0.071221134,0.124431041,-0.572374335,0.5670684,0.776233397,1698.266793,1697.356784,1519.235988,1521.134367,1582.977564,1361.64729
Ubn2,2328.228105,0.070545887,0.123277044,0.572254855,0.567149329,0.776273357,2868.162052,2656.959312,1332.514246,1478.855647,2646.3606,2986.516772
Rad9b,110.7152902,0.153226049,0.267801694,0.572162357,0.567211987,0.776288302,122.9915116,124.4090313,83.93047978,98.05064812,108.2968639,126.6132064
9030025P20Rik,342.3758091,-0.102225637,0.178799716,-0.571732658,0.567503106,0.776317362,383.7335163,312.3275681,295.1712379,295.0514916,384.7994952,383.1715456
Fndc8,40.74906792,-0.292600015,0.51183127,-0.5716728,0.567543665,0.776317362,15.74291349,7.829939033,108.4494963,67.46604229,16.12932016,28.87669619
Lamp2,29496.60728,0.083404671,0.145845838,0.571868709,0.567410924,0.776317362,35784.6263,32924.89364,15377.19554,21564.84576,37084.76332,34243.31912
Senp5,8031.778846,0.076772726,0.134285282,0.571713632,0.567515998,0.776317362,9554.964557,8827.821264,4860.423515,6381.388053,9431.043914,9135.031776
Sptlc2,11547.431,-0.059270167,0.103676484,-0.571683808,0.567536206,0.776317362,11469.69641,10432.08877,12606.54667,12815.84939,11227.15892,10733.24585
Wdr45,2851.157396,-0.063047337,0.110274775,-0.571729458,0.567505274,0.776317362,2479.508875,2485.570646,3480.757313,3289.644222,2789.220293,2582.243025
Chic2,2209.802082,0.063771398,0.111570408,0.57157986,0.567606643,0.776332732,1711.05791,1806.97593,2649.939867,2751.714978,2125.613978,2213.509827
Gprc5c,52.10527362,0.223420876,0.390950882,0.571480679,0.567673853,0.776353887,56.08412931,48.71962065,46.20891584,70.16468398,41.47539469,49.97889726
1110054M08Rik,157.5734817,0.130836306,0.229006102,0.571322358,0.567781149,0.776429854,120.0397154,134.84895,171.633116,184.4071823,160.1411073,174.3708193
Abhd8,4693.269458,0.066118696,0.115751738,0.571211254,0.56785645,0.77646206,3881.612108,4482.2051,5656.348514,5324.420057,4286.942879,4528.088091
Arf6,11084.74176,0.058643826,0.102690219,0.571075088,0.567948745,0.776517493,12168.2882,12121.61562,8714.624311,9541.497474,11769.79534,12192.62965
Pde6b,18.62020338,0.363905943,0.637548042,0.570789838,0.568142112,0.776711094,15.74291349,17.39986452,9.430390987,21.58913353,25.34607453,22.21284323
Cnot3,986.0495505,0.082123996,0.144053978,0.570091827,0.568615418,0.777172692,831.4226188,997.8822301,1061.862025,1159.51638,980.4322466,885.1818025
Gm19897,20.26246587,0.349585631,0.613086346,0.570206193,0.568537856,0.777172692,21.64650605,32.18974936,16.03166468,27.88596415,13.82513156,9.995779451
Gosr1,5547.205349,-0.061024978,0.107073195,-0.569937021,0.568720414,0.777172692,5903.592559,5369.59819,5173.512495,5285.739526,5929.829346,5620.959978
Rpia,807.8613196,0.082276806,0.14436807,0.569909992,0.568738747,0.777172692,669.0738234,794.3038153,1000.564484,940.9264031,698.1691439,744.130248
Zbtb20,1863.256891,0.080909185,0.141942977,0.570011897,0.568669629,0.777172692,2624.146893,2375.9515,1106.184863,1121.735396,1724.685162,2226.837533
Dhx29,4335.014136,0.066299388,0.116365435,0.569751554,0.568846218,0.777248762,5214.840094,5181.679654,3129.003729,3691.741834,4441.323514,4351.495988
Pafah1b3,1702.579671,0.06964678,0.122308819,0.569433834,0.569061761,0.777407145,1253.529487,1411.129012,2215.198843,2130.127842,1548.414735,1657.078105
Sesn1,2456.358822,0.073377579,0.128861922,0.569427939,0.569065761,0.777407145,2805.190398,2513.41043,2148.243067,2427.877975,2251.192256,2592.238804
Ppp1r3e,84.69258693,0.182265051,0.320136706,0.569335063,0.569128776,0.777422447,70.84311071,83.51934969,92.41783167,132.2334429,70.27775211,58.86403455
Gpn1,2288.858835,0.063173861,0.110992802,0.56917079,0.569240242,0.77743315,2137.100506,2246.322509,2567.895466,2664.458897,2012.708737,2104.666896
Lrp1,68360.57841,-0.066403285,0.116657063,-0.56921787,0.569208295,0.77743315,59929.33593,59012.51051,62346.20089,51563.84635,85684.70914,91626.86766
Ascc3,9201.638654,0.090537264,0.159099015,0.569062377,0.569313809,0.777462856,13011.518,11626.58947,2757.446325,4092.939899,12385.01369,11336.32454
Fam193a,3306.898437,-0.062782728,0.11038091,-0.568782484,0.569503763,0.777580714,3487.055338,3139.805552,3274.231751,3286.046033,3375.63629,3278.61566
Tha1,175.5045254,0.133938763,0.235453361,0.568854752,0.569454714,0.777580714,132.8308326,120.9290584,249.9053611,270.7637164,118.6657126,159.9324712
Dixdc1,1334.579179,-0.082091134,0.144390119,-0.568537062,0.569670347,0.777737387,1865.535249,1619.927387,702.5641285,813.1906964,1629.061336,1377.19628
6330403M23Rik,261.168594,-0.119063542,0.209459608,-0.568431988,0.569741675,0.777763997,358.1512819,280.1378188,96.18998806,112.4434038,381.3432123,338.7458592
Map3k4,3423.08501,0.06061151,0.106646097,0.568342505,0.569802422,0.77777616,3433.923005,3517.382612,3345.902722,3530.72288,3274.251992,3436.326847
Tmem106b,14061.40765,0.073141513,0.128753665,0.56807325,0.569985231,0.777954917,18140.756,16550.75113,5547.899018,7089.331724,18515.30745,18524.40061
Tmem175,2011.289782,-0.068570111,0.12077997,-0.567727503,0.570220013,0.778204573,1913.747921,2015.774304,2255.749524,2014.985796,2012.708737,1854.772409
Mad2l2,812.6370609,0.078872819,0.138948191,0.567641931,0.570278129,0.778213101,643.491589,729.9243166,953.4125288,1027.282937,775.3594618,746.3515324
Bag1,12870.99437,-0.05731658,0.101041303,-0.567258918,0.570538284,0.778497309,11789.47434,11816.24799,14895.30256,13972.66713,12731.79407,12020.48011
Btbd1,8585.014296,0.064625091,0.113979964,0.566986412,0.570723414,0.778605969,9617.936211,9456.826366,6580.526831,7790.079016,9109.609605,8955.107746
Commd4,2040.555683,-0.07097619,0.125180742,-0.566989692,0.570721185,0.778605969,1753.36699,1836.5557,2568.838505,2515.134056,1940.126796,1629.312051
Hspa1l,132.249031,0.145094756,0.255938515,0.56691255,0.570773597,0.778605969,111.1843265,114.8391058,141.4558648,186.2062767,120.9699012,118.8387113
Arcn1,23554.84677,0.085065357,0.150148514,0.566541451,0.571025763,0.778692101,28422.84638,26849.73094,13459.05402,19192.73971,28291.97965,25112.72991
Atp5g3,7888.743849,-0.058655228,0.103534797,-0.566526709,0.571035782,0.778692101,6842.263776,6798.997061,9699.15713,9461.43777,7595.757699,6934.849655
Dync1li1,7869.156021,0.057795315,0.102058089,0.566298228,0.571191065,0.778692101,8081.034281,8256.235714,7389.654377,7957.394801,7669.491734,7861.125217
Ears2,690.9272921,-0.087761672,0.154977911,-0.566285036,0.571200031,0.778692101,698.5917862,596.815353,794.9819602,692.6513675,641.7165234,720.8067627
Gdap2,3035.317977,-0.065398835,0.115468611,-0.5663776,0.571137118,0.778692101,3167.277408,3199.835085,2972.459239,2958.610841,3167.107222,2746.618065
